Metadata_Plate_Map_Name,Metadata_broad_sample,Metadata_pert_well,Metadata_mmoles_per_liter,Metadata_dose_recode,Metadata_unique_id,0,1,2,3,4,5,6,7,8,9
C-7161-01-LM6-016,BRD-A77216878-001-01-4,M09,1.1111,4,BRD-A77216878-001-01-4_dose_4,-1.5451608,2.3817704,-0.23636845,0.26776975,0.5331834,-0.13425261,-1.049258,0.487299,-0.2616045,0.18423668
C-7161-01-LM6-016,BRD-A77216878-001-01-4,M10,0.37037,3,BRD-A77216878-001-01-4_dose_3,0.9951475,0.9622286,-0.4182229,-0.55371916,0.06904319,0.66602856,-2.6557882,2.0152326,0.9761748,-0.78993404
C-7161-01-LM6-016,BRD-A77216878-001-01-4,M11,0.12346,2,BRD-A77216878-001-01-4_dose_2,1.1646228,0.38409093,-0.6335835,-1.1840935,-0.7364929,-0.1665501,0.06336062,2.6356645,-0.1903916,1.5366557
C-7161-01-LM6-016,BRD-A77216878-001-01-4,M12,0.041152,1,BRD-A77216878-001-01-4_dose_1,-0.43568385,0.27236205,-0.90965945,0.18198101,0.3344746,1.2918661,0.5401828,0.8092155,-0.45388463,0.34776476
C-7161-01-LM6-016,BRD-K07572174-001-17-0,N13,10.0,6,BRD-K07572174-001-17-0_dose_6,0.3547836,-1.0257154,1.0356821,1.6999971,-0.33732992,-1.3231813,0.50437057,1.8754485,1.5790963,0.86571515
C-7161-01-LM6-016,BRD-K07572174-001-17-0,N14,3.3333,5,BRD-K07572174-001-17-0_dose_5,-0.6874366,1.4769746,1.879174,-0.7961323,-0.14259124,-0.24981928,-1.3317623,-0.45474988,0.59596705,1.7834957
C-7161-01-LM6-016,BRD-K07572174-001-17-0,N15,1.1111,4,BRD-K07572174-001-17-0_dose_4,0.08526632,-0.028924718,-1.1629205,-1.6372449,0.029159032,-0.11039245,-0.08102308,-1.5070093,-1.5042366,0.3416155
C-7161-01-LM6-016,BRD-K07572174-001-17-0,N16,0.37037,3,BRD-K07572174-001-17-0_dose_3,-0.51274407,0.7253762,-0.98702705,0.34764504,1.0679998,0.6282478,-0.44256756,-1.4869933,1.5038211,0.8005619
C-7161-01-LM6-016,BRD-K07572174-001-17-0,N17,0.12346,2,BRD-K07572174-001-17-0_dose_2,-0.8882965,-1.8730202,-0.75458026,0.8415875,0.5773951,-0.30630773,0.7367507,0.039146423,0.66373324,1.2139308
C-7161-01-LM6-016,BRD-K07572174-001-17-0,N18,0.041152,1,BRD-K07572174-001-17-0_dose_1,1.7823236,0.9473819,0.17509057,0.8503622,0.1654246,1.0367043,0.033953935,-0.30632335,1.133223,-1.0910325
C-7161-01-LM6-016,BRD-K23875128-001-04-2,O19,10.0,6,BRD-K23875128-001-04-2_dose_6,-0.7745574,-1.2621161,0.38252872,1.0279562,-1.0258594,-0.57296485,-1.2614261,0.72929394,-0.37934798,-0.11889598
C-7161-01-LM6-016,BRD-K23875128-001-04-2,O20,3.3333,5,BRD-K23875128-001-04-2_dose_5,0.6444159,-0.24017528,-1.0880905,2.1705937,-0.27179685,-1.2400197,-0.91076946,-0.9066728,-0.83163846,-0.58341223
C-7161-01-LM6-016,BRD-K23875128-001-04-2,O21,1.1111,4,BRD-K23875128-001-04-2_dose_4,-0.061490797,0.19615816,-1.2827431,0.7064605,-1.224672,1.4002529,0.35897696,1.6433653,-0.39114484,-1.3454127
C-7161-01-LM6-016,BRD-K23875128-001-04-2,O22,0.37037,3,BRD-K23875128-001-04-2_dose_3,-0.533464,0.6201336,0.4750229,0.3802732,0.29904616,-1.167223,-0.6050745,0.46810907,0.8580282,-0.56980616
C-7161-01-LM6-016,BRD-K23875128-001-04-2,O23,0.12346,2,BRD-K23875128-001-04-2_dose_2,1.1365417,-0.81891745,-1.1380655,-0.32424062,-0.8786324,-1.0079638,1.2421966,0.44960362,0.7736658,-1.015225
C-7161-01-LM6-016,BRD-K23875128-001-04-2,O24,0.041152,1,BRD-K23875128-001-04-2_dose_1,0.49305877,-2.0762663,-0.18830273,-1.2491016,-1.7038195,-0.8236841,-0.6351024,-0.109790206,-0.42570624,-0.9753305
C-7161-01-LM6-016,BRD-K36324071-363-01-3,M13,10.0,6,BRD-K36324071-363-01-3_dose_6,-0.5240518,0.5465174,0.89292336,0.18263987,0.9014312,0.38481927,0.15899207,-0.49683028,1.0574363,0.033058673
C-7161-01-LM6-016,BRD-K36324071-363-01-3,M14,3.3333,5,BRD-K36324071-363-01-3_dose_5,0.16434446,0.7292714,-0.52410454,0.1862948,1.2976334,1.3818195,0.44813475,1.3809665,-1.088151,0.71850353
C-7161-01-LM6-016,BRD-K36324071-363-01-3,M15,1.1111,4,BRD-K36324071-363-01-3_dose_4,-0.12577158,-0.28386492,-1.7740512,1.7913097,0.114706755,0.10785961,0.58392394,0.6322849,1.0763937,-0.7529671
C-7161-01-LM6-016,BRD-K36324071-363-01-3,M16,0.37037,3,BRD-K36324071-363-01-3_dose_3,-0.95754236,-0.7287196,-0.8117807,0.059742257,1.237991,-0.09748614,-3.3259509,0.85896254,0.52738565,-0.6838938
C-7161-01-LM6-016,BRD-K36324071-363-01-3,M17,0.12346,2,BRD-K36324071-363-01-3_dose_2,0.95877916,0.18029532,-0.4728583,-2.0124478,0.5148263,0.55676717,0.9001775,1.6315752,1.4012563,0.66117465
C-7161-01-LM6-016,BRD-K36324071-363-01-3,M18,0.041152,1,BRD-K36324071-363-01-3_dose_1,-1.5539937,-0.016003504,-0.33535597,-0.007957615,0.42722353,1.894656,-1.344067,1.0913906,0.7352176,0.11021784
C-7161-01-LM6-016,BRD-K41895714-001-01-4,N19,10.0,6,BRD-K41895714-001-01-4_dose_6,1.5023777,1.636828,-1.9427056,-0.7480562,-0.070659995,2.4371247,0.72980285,0.5908451,1.8236074,1.1941252
C-7161-01-LM6-016,BRD-K41895714-001-01-4,N20,3.3333,5,BRD-K41895714-001-01-4_dose_5,-0.215036,0.13632411,0.760531,1.2349676,-0.33849627,-1.3459734,-0.9614901,1.4792447,1.4637727,0.089268535
C-7161-01-LM6-016,BRD-K41895714-001-01-4,N21,1.1111,4,BRD-K41895714-001-01-4_dose_4,0.019178718,0.9584827,-0.32003176,1.1412777,1.5478598,-0.7937155,2.442777,0.3930848,0.48455584,1.3264258
C-7161-01-LM6-016,BRD-K41895714-001-01-4,N22,0.37037,3,BRD-K41895714-001-01-4_dose_3,0.07617439,0.30767035,-0.53100026,-0.744581,-0.73824793,0.16623084,-0.96437365,0.044658303,-1.2261907,-0.52500546
C-7161-01-LM6-016,BRD-K41895714-001-01-4,N23,0.12346,2,BRD-K41895714-001-01-4_dose_2,0.4461457,2.1144147,1.0868942,-0.74171793,0.68024004,-0.08167955,-0.17293854,0.5624911,-0.44798625,0.8063406
C-7161-01-LM6-016,BRD-K41895714-001-01-4,N24,0.041152,1,BRD-K41895714-001-01-4_dose_1,-0.31331763,0.56036824,0.004704345,-0.48205507,1.7532158,0.90500003,-1.6441516,-0.26174688,-0.33985975,1.0067439
C-7161-01-LM6-016,BRD-K50691590-001-02-2,C19,20.0,7,BRD-K50691590-001-02-2_dose_7,1.9223818,-1.1506898,-0.5617727,0.067425564,-1.1817954,-0.367511,0.06449276,0.38754606,-2.0024388,-0.25179625
C-7161-01-LM6-016,BRD-K50691590-001-02-2,C20,20.0,7,BRD-K50691590-001-02-2_dose_7,2.1280966,0.39294708,-0.6527053,0.14133666,-1.1558442,-0.0957464,0.943598,-1.6759692,-0.50508726,-0.6612418
C-7161-01-LM6-016,BRD-K50691590-001-02-2,C21,20.0,7,BRD-K50691590-001-02-2_dose_7,2.3629284,-0.5846677,-2.2973695,1.6350219,-1.4855868,-1.1193205,2.0522988,0.9131669,-0.32980794,-0.25963342
C-7161-01-LM6-016,BRD-K50691590-001-02-2,C22,20.0,7,BRD-K50691590-001-02-2_dose_7,1.7000486,-0.8691096,-1.8901293,0.515508,-1.0987716,-1.0150989,0.24307305,-0.3076013,-0.45407212,-1.6714976
C-7161-01-LM6-016,BRD-K50691590-001-02-2,C23,20.0,7,BRD-K50691590-001-02-2_dose_7,1.449846,-0.26219407,-0.35748208,-0.64073145,-0.29372528,-0.35798195,1.2816622,-0.27425188,0.82632715,-0.6668283
C-7161-01-LM6-016,BRD-K50691590-001-02-2,C24,20.0,7,BRD-K50691590-001-02-2_dose_7,2.0360916,-0.5740582,-1.1207067,0.060095273,-1.2907678,-0.1663962,1.0629313,-0.78340745,-2.7385159,-1.0010154
C-7161-01-LM6-016,BRD-K50691590-001-02-2,G13,20.0,7,BRD-K50691590-001-02-2_dose_7,0.9323534,0.05847186,-0.8007714,0.82393754,0.033976495,-1.1796443,1.0902492,-0.48407203,-0.7345073,-1.4838066
C-7161-01-LM6-016,BRD-K50691590-001-02-2,G14,20.0,7,BRD-K50691590-001-02-2_dose_7,0.5394769,-1.0314944,0.23905516,1.1633348,-1.3851721,-0.7526007,0.28884804,0.44230366,-1.3200922,-0.45304137
C-7161-01-LM6-016,BRD-K50691590-001-02-2,G15,20.0,7,BRD-K50691590-001-02-2_dose_7,1.8745539,-1.3901916,-0.090673625,1.2231288,-0.76013964,-0.6054707,0.6369208,-1.373416,-0.2699147,-1.0757927
C-7161-01-LM6-016,BRD-K50691590-001-02-2,G16,20.0,7,BRD-K50691590-001-02-2_dose_7,2.3191502,-1.6846672,-1.2225379,-0.78215647,0.67339563,-0.6133907,0.250736,-0.61001426,-0.7897057,-3.0210443
C-7161-01-LM6-016,BRD-K50691590-001-02-2,G17,20.0,7,BRD-K50691590-001-02-2_dose_7,1.9180162,-0.8052813,-1.8597085,-0.5531673,-0.83579534,-0.7723739,1.4981742,-0.7420211,-0.14289618,-0.4094693
C-7161-01-LM6-016,BRD-K50691590-001-02-2,G18,20.0,7,BRD-K50691590-001-02-2_dose_7,2.206918,-1.2548769,-0.8816226,-0.3643489,0.07926011,-1.1373497,1.1222707,-0.29841346,-0.11360985,-1.700355
C-7161-01-LM6-016,BRD-K51087630-001-01-6,B07,10.0,6,BRD-K51087630-001-01-6_dose_6,0.020259082,-0.28791833,-0.63774467,0.60242236,2.1116524,2.3440099,0.80820894,2.5751576,0.9267354,-0.11421888
C-7161-01-LM6-016,BRD-K51087630-001-01-6,B08,3.3333,5,BRD-K51087630-001-01-6_dose_5,0.58822733,1.5599635,-0.9799315,0.060079046,-1.0274208,1.2416497,0.19829556,0.503742,0.94144285,-0.5877839
C-7161-01-LM6-016,BRD-K51087630-001-01-6,B09,1.1111,4,BRD-K51087630-001-01-6_dose_4,-0.76878375,0.38620275,-1.1384228,-0.3307724,0.78701264,0.17496495,-0.97244734,1.5981243,0.15539232,0.09699769
C-7161-01-LM6-016,BRD-K51087630-001-01-6,B10,0.37037,3,BRD-K51087630-001-01-6_dose_3,-0.50485975,1.4320755,-0.9339138,0.19600734,-0.54167646,-0.52070135,-1.5240612,2.169272,0.9818826,1.7053574
C-7161-01-LM6-016,BRD-K51087630-001-01-6,B11,0.12346,2,BRD-K51087630-001-01-6_dose_2,-0.88019276,-1.2291194,-0.45337254,0.20371176,0.61991227,0.2926063,0.44899085,-0.26441336,0.48056832,-0.441653
C-7161-01-LM6-016,BRD-K51087630-001-01-6,B12,0.041152,1,BRD-K51087630-001-01-6_dose_1,-1.3675405,-0.36638436,0.71840763,-0.59327126,1.1027893,-0.12417659,-0.99504983,1.3258233,0.14652616,-0.61956894
C-7161-01-LM6-016,BRD-K51143828-003-03-1,A13,10.0,6,BRD-K51143828-003-03-1_dose_6,-0.824473,-0.7042166,-0.08279886,0.16493171,0.33955258,-0.3341273,-0.69047457,1.3956797,-1.6639805,0.6761801
C-7161-01-LM6-016,BRD-K51143828-003-03-1,A14,3.3333,5,BRD-K51143828-003-03-1_dose_5,0.8572427,-0.82086176,-1.0691464,1.3048104,0.34468538,0.9068797,0.08608806,0.47069854,0.6719635,0.20349579
C-7161-01-LM6-016,BRD-K51143828-003-03-1,A15,1.1111,4,BRD-K51143828-003-03-1_dose_4,1.6503288,-0.6156834,0.7064206,-0.9789315,-0.50723106,-0.04461436,-0.45501792,0.47785902,0.773055,-0.85578644
C-7161-01-LM6-016,BRD-K51143828-003-03-1,A16,0.37037,3,BRD-K51143828-003-03-1_dose_3,-1.5594354,-0.7945954,-1.3881947,1.7995887,0.11700775,0.35690635,-0.19646288,1.041729,-0.4732337,-0.4704749
C-7161-01-LM6-016,BRD-K51143828-003-03-1,A17,0.12346,2,BRD-K51143828-003-03-1_dose_2,-0.5976722,-0.27303925,0.83386594,-0.7242223,-0.50913537,-1.0981216,0.8428308,1.7572644,0.25758362,0.8487416
C-7161-01-LM6-016,BRD-K51143828-003-03-1,A18,0.041152,1,BRD-K51143828-003-03-1_dose_1,0.3714853,-1.0410937,1.4798155,-0.8718349,-0.5729396,0.25741613,-0.86649716,1.47914,2.8828216,-0.86992985
C-7161-01-LM6-016,BRD-K51263939-001-08-6,B13,10.0,6,BRD-K51263939-001-08-6_dose_6,-1.2342478,-0.7197566,-0.04268124,0.76954305,-0.7026568,0.545077,-0.38426378,-0.86006904,1.8396713,0.85959953
C-7161-01-LM6-016,BRD-K51263939-001-08-6,B14,3.3333,5,BRD-K51263939-001-08-6_dose_5,1.3248614,-0.21060172,-0.30237943,2.7671752,-0.40277198,0.6714823,-0.8895601,-0.35202217,1.7986462,2.13591
C-7161-01-LM6-016,BRD-K51263939-001-08-6,B15,1.1111,4,BRD-K51263939-001-08-6_dose_4,-0.029503986,0.32308292,-0.8233673,-0.024638489,-0.7325736,0.06637952,-1.0435703,0.3303609,0.5769969,-0.50933623
C-7161-01-LM6-016,BRD-K51263939-001-08-6,B16,0.37037,3,BRD-K51263939-001-08-6_dose_3,-0.49427772,0.5760674,-1.1355846,0.5458579,0.08489059,1.232439,-1.2568483,1.277944,0.2599392,-0.057564944
C-7161-01-LM6-016,BRD-K51263939-001-08-6,B17,0.12346,2,BRD-K51263939-001-08-6_dose_2,-0.85193515,-1.821451,0.8021254,0.4675067,-0.13996619,1.1150299,0.02552241,0.61438775,0.26320916,-0.6345809
C-7161-01-LM6-016,BRD-K51263939-001-08-6,B18,0.041152,1,BRD-K51263939-001-08-6_dose_1,1.0529174,0.45942,-0.35096675,-0.4500562,1.8116325,1.1170409,-1.1322492,-0.466581,0.29384264,0.32296747
C-7161-01-LM6-016,BRD-K51313569-003-03-3,A19,10.0,6,BRD-K51313569-003-03-3_dose_6,0.97798944,-0.1945049,1.0438902,2.8350854,-0.32157874,0.6518902,0.30090827,2.064987,1.3217762,0.7215923
C-7161-01-LM6-016,BRD-K51313569-003-03-3,A20,3.3333,5,BRD-K51313569-003-03-3_dose_5,0.42992687,-0.37758777,0.08865327,0.520826,-0.25891218,-0.9860661,1.2287169,2.5835733,3.9885926,0.1001807
C-7161-01-LM6-016,BRD-K51313569-003-03-3,A21,1.1111,4,BRD-K51313569-003-03-3_dose_4,0.9505345,1.0421311,0.81009173,1.8738176,0.24470963,-0.25539583,-0.026199102,2.4678478,2.414763,-0.27133378
C-7161-01-LM6-016,BRD-K51313569-003-03-3,A22,0.37037,3,BRD-K51313569-003-03-3_dose_3,-0.10313648,-0.20507203,1.7130337,1.7437657,0.24282506,-0.56222856,-1.456972,1.3253152,-0.17995703,0.52144295
C-7161-01-LM6-016,BRD-K51313569-003-03-3,A23,0.12346,2,BRD-K51313569-003-03-3_dose_2,-0.44981194,0.38884205,0.31216335,0.51826894,-0.63333774,-1.6628752,-1.9484855,1.8233492,2.3317318,0.26671898
C-7161-01-LM6-016,BRD-K51313569-003-03-3,A24,0.041152,1,BRD-K51313569-003-03-3_dose_1,-0.5085423,-0.018642373,-0.69933987,1.0082362,1.2868131,-0.49676102,-0.5021121,1.2775898,-0.11851293,-0.60688245
C-7161-01-LM6-016,BRD-K51324732-001-01-0,B19,10.0,6,BRD-K51324732-001-01-0_dose_6,-0.07636833,-0.03351499,0.3593157,1.1377332,0.63431275,-0.11084371,-0.07582544,0.91346747,-0.2581101,1.0656965
C-7161-01-LM6-016,BRD-K51324732-001-01-0,B20,3.3333,5,BRD-K51324732-001-01-0_dose_5,0.63026357,-1.0275588,-0.77824634,0.9873372,-0.7459626,1.5744854,-0.002036184,1.3505969,-0.67105484,-0.6546143
C-7161-01-LM6-016,BRD-K51324732-001-01-0,B21,1.1111,4,BRD-K51324732-001-01-0_dose_4,0.3431068,-0.7003389,0.5820297,-0.49971437,-0.38369465,1.0109873,0.6693363,2.6635866,1.0986739,1.1386368
C-7161-01-LM6-016,BRD-K51324732-001-01-0,B22,0.37037,3,BRD-K51324732-001-01-0_dose_3,0.66821516,0.23094887,-0.13586915,1.3453013,-0.016317755,0.8014462,-1.0082599,0.5016701,-0.886026,0.525577
C-7161-01-LM6-016,BRD-K51324732-001-01-0,B23,0.12346,2,BRD-K51324732-001-01-0_dose_2,1.7406673,-0.915017,-0.68720233,1.4418483,-0.19149151,0.11244844,-0.16919434,-0.4654833,0.4291295,0.35992187
C-7161-01-LM6-016,BRD-K51324732-001-01-0,B24,0.041152,1,BRD-K51324732-001-01-0_dose_1,-0.6816293,-0.113456875,-1.7327502,-1.1294061,-0.9290785,-0.54477394,0.35550833,0.1292342,0.23022851,-1.6689036
C-7161-01-LM6-016,BRD-K51544265-001-04-2,C01,10.0,6,BRD-K51544265-001-04-2_dose_6,0.33535862,-0.053554185,-0.6395284,3.3870597,1.111092,0.6326133,1.0370312,0.2759948,1.8207427,-1.1035556
C-7161-01-LM6-016,BRD-K51544265-001-04-2,C02,3.3333,5,BRD-K51544265-001-04-2_dose_5,0.3321473,0.10694877,-1.9631847,-0.40477753,-0.35508227,0.82085717,1.6661446,-0.49519658,1.1422609,-1.2944955
C-7161-01-LM6-016,BRD-K51544265-001-04-2,C03,1.1111,4,BRD-K51544265-001-04-2_dose_4,-1.3888106,-2.0799932,-0.48690766,0.8147455,-0.121580645,1.5770732,-0.5673119,0.9952078,0.3230033,-0.26669616
C-7161-01-LM6-016,BRD-K51544265-001-04-2,C04,0.37037,3,BRD-K51544265-001-04-2_dose_3,-1.2886586,0.06225566,-0.6751157,-0.33324447,-1.2233201,0.92733854,-0.23468366,-1.1391604,-0.87639755,0.35909176
C-7161-01-LM6-016,BRD-K51544265-001-04-2,C05,0.12346,2,BRD-K51544265-001-04-2_dose_2,-0.67243093,1.4038779,0.52113336,1.955254,-0.18256795,0.3759327,0.21626645,1.1227881,0.40577567,-0.29102612
C-7161-01-LM6-016,BRD-K51544265-001-04-2,C06,0.041152,1,BRD-K51544265-001-04-2_dose_1,0.79904866,0.6296206,-0.711282,0.16444218,-0.5724441,-1.2801005,-0.7975495,0.91055167,-0.21900052,0.376148
C-7161-01-LM6-016,BRD-K51662849-001-05-4,D01,10.0,6,BRD-K51662849-001-05-4_dose_6,0.18326859,1.132511,-0.46489358,0.16463345,-0.3162021,-0.7738226,0.059462667,-0.023747653,1.8976648,-0.9203505
C-7161-01-LM6-016,BRD-K51662849-001-05-4,D02,3.3333,5,BRD-K51662849-001-05-4_dose_5,-0.58816457,-0.29257506,-0.8489218,0.88006073,0.307373,-1.2111251,-1.4758444,0.004726082,0.88780177,2.147368
C-7161-01-LM6-016,BRD-K51662849-001-05-4,D03,1.1111,4,BRD-K51662849-001-05-4_dose_4,-0.07509282,-0.13367844,0.7459354,-0.54969347,-1.2927709,1.904469,-2.505343,-0.21966588,0.11403096,-0.8548403
C-7161-01-LM6-016,BRD-K51662849-001-05-4,D04,0.37037,3,BRD-K51662849-001-05-4_dose_3,-1.6543206,0.58428854,1.6384563,1.4887028,0.92198765,-0.424044,-0.0010270625,-0.8630886,0.52322274,0.81423444
C-7161-01-LM6-016,BRD-K51662849-001-05-4,D05,0.12346,2,BRD-K51662849-001-05-4_dose_2,1.108882,-0.29169476,1.5231488,0.08712819,-0.37978303,0.38439626,1.3304586,0.1652715,1.5375884,1.1960692
C-7161-01-LM6-016,BRD-K51662849-001-05-4,D06,0.041152,1,BRD-K51662849-001-05-4_dose_1,-0.5347635,0.4255339,-1.6136324,0.47697958,0.56547797,-0.18177342,-0.7272869,-0.4329049,0.13173911,1.038652
C-7161-01-LM6-016,BRD-K51677086-001-12-0,C07,10.0,6,BRD-K51677086-001-12-0_dose_6,-0.05052206,0.047112092,-1.4024684,-0.60698116,0.73146987,-0.3920189,-1.3185351,-0.7080107,1.6457803,-0.5068821
C-7161-01-LM6-016,BRD-K51677086-001-12-0,C08,3.3333,5,BRD-K51677086-001-12-0_dose_5,0.83503294,1.3331219,-0.40097034,0.38758415,-0.72782385,-0.1891458,0.23203135,1.0319556,-0.5256541,0.35104045
C-7161-01-LM6-016,BRD-K51677086-001-12-0,C09,1.1111,4,BRD-K51677086-001-12-0_dose_4,0.47394973,-0.7082281,-1.1218641,-2.2308187,-0.35079205,2.1073244,0.47487852,0.4438197,1.2096996,-0.75752485
C-7161-01-LM6-016,BRD-K51677086-001-12-0,C10,0.37037,3,BRD-K51677086-001-12-0_dose_3,1.3808748,2.0915637,0.11091437,-1.2513176,0.30017117,0.35222745,0.8681962,0.8981865,0.011666864,1.2347075
C-7161-01-LM6-016,BRD-K51677086-001-12-0,C11,0.12346,2,BRD-K51677086-001-12-0_dose_2,0.79741776,-0.9262115,1.2646694,-1.1224692,-0.7651268,0.5373833,-0.72284883,0.778745,-1.8597915,1.4973449
C-7161-01-LM6-016,BRD-K51677086-001-12-0,C12,0.041152,1,BRD-K51677086-001-12-0_dose_1,-0.79956067,1.5231481,1.1302077,-1.042428,1.707829,1.3593479,-1.8777709,0.7489068,0.22208501,2.6865606
C-7161-01-LM6-016,BRD-K51747290-001-13-1,C13,10.0,6,BRD-K51747290-001-13-1_dose_6,1.3095633,-1.2342408,1.9521334,1.93881,-0.42302108,-0.37185496,-0.7582427,-0.332641,2.9580474,-0.19724694
C-7161-01-LM6-016,BRD-K51747290-001-13-1,C14,3.3333,5,BRD-K51747290-001-13-1_dose_5,-0.59120643,0.85152435,0.47664568,-1.102989,0.6379194,-1.0003572,-0.9194266,0.37821603,-0.53112334,0.16218221
C-7161-01-LM6-016,BRD-K51747290-001-13-1,C15,1.1111,4,BRD-K51747290-001-13-1_dose_4,-1.143353,-0.15870872,1.5462286,0.44281742,1.9791156,0.5666938,-0.95254534,-0.32945836,-1.7143676,0.014270961
C-7161-01-LM6-016,BRD-K51747290-001-13-1,C16,0.37037,3,BRD-K51747290-001-13-1_dose_3,-1.0271152,0.08437741,-0.15394771,0.5296638,-0.97377706,-0.47683722,-0.9939965,-1.6919392,-0.572024,-0.3383515
C-7161-01-LM6-016,BRD-K51747290-001-13-1,C17,0.12346,2,BRD-K51747290-001-13-1_dose_2,-1.9274648,0.7051804,0.94515085,0.64660156,-0.330716,1.7090316,-0.09813716,1.6435364,-0.51569414,-0.34390515
C-7161-01-LM6-016,BRD-K51747290-001-13-1,C18,0.041152,1,BRD-K51747290-001-13-1_dose_1,-0.20234418,-0.50421697,-0.5715894,-2.4795926,-1.0675292,1.3108459,0.67085135,1.8401442,1.6088787,-0.066158116
C-7161-01-LM6-016,BRD-K51967704-001-03-6,D19,10.0,6,BRD-K51967704-001-03-6_dose_6,1.2303758,-0.672943,0.04943268,4.3639355,-0.44934478,-0.24317396,-0.2986401,0.43157429,1.051838,-0.5687841
C-7161-01-LM6-016,BRD-K51967704-001-03-6,D20,3.3333,5,BRD-K51967704-001-03-6_dose_5,0.92833793,-1.2477933,1.4613317,4.4118576,-1.712044,-0.31274378,1.4347694,1.8386002,0.6478318,0.0012228489
C-7161-01-LM6-016,BRD-K51967704-001-03-6,D21,1.1111,4,BRD-K51967704-001-03-6_dose_4,-1.0169945,0.16908702,-0.2482363,3.7374392,-0.7867359,-0.091817185,0.10240257,0.6458818,0.6981713,-2.3442447
C-7161-01-LM6-016,BRD-K51967704-001-03-6,D22,0.37037,3,BRD-K51967704-001-03-6_dose_3,0.74002963,-0.18480869,-0.5844475,3.591895,-0.551698,-0.5942862,1.1270374,1.9472313,3.0854378,0.24269968
C-7161-01-LM6-016,BRD-K51967704-001-03-6,D23,0.12346,2,BRD-K51967704-001-03-6_dose_2,-1.5426475,-0.09147003,0.32288054,3.2211196,0.76284647,0.17639744,0.050973773,2.6604388,1.0729644,0.018566221
C-7161-01-LM6-016,BRD-K51967704-001-03-6,D24,0.041152,1,BRD-K51967704-001-03-6_dose_1,1.3357348,0.8951912,1.7277303,2.603805,0.08852911,-0.27412888,0.14904267,1.5458019,2.0216148,0.3036205
C-7161-01-LM6-016,BRD-K52233191-001-02-4,E01,10.0,6,BRD-K52233191-001-02-4_dose_6,0.06487802,-0.6354089,-1.2417737,2.4933307,1.244795,0.31724697,-0.86663663,1.1007242,1.0352372,0.5263342
C-7161-01-LM6-016,BRD-K52233191-001-02-4,E02,3.3333,5,BRD-K52233191-001-02-4_dose_5,-1.2584959,-0.12248704,-0.80879843,0.9849185,0.22684303,-0.8961272,0.18940002,0.9003904,1.0605311,-0.63043016
C-7161-01-LM6-016,BRD-K52233191-001-02-4,E03,1.1111,4,BRD-K52233191-001-02-4_dose_4,-0.059628904,-1.2643211,0.946504,2.987722,-0.14596403,-0.58379436,-1.8886064,0.41309714,2.8449454,-1.326225
C-7161-01-LM6-016,BRD-K52233191-001-02-4,E04,0.37037,3,BRD-K52233191-001-02-4_dose_3,-1.530364,0.10321754,2.2637544,4.9636292,-1.129589,-0.20434177,0.23240626,0.7488246,3.715548,-1.5898694
C-7161-01-LM6-016,BRD-K52233191-001-02-4,E05,0.12346,2,BRD-K52233191-001-02-4_dose_2,0.04392229,-0.8259732,0.7033657,2.6182518,0.45386702,-0.13287948,-0.60236984,-0.93888503,1.9369127,1.0458205
C-7161-01-LM6-016,BRD-K52233191-001-02-4,E06,0.041152,1,BRD-K52233191-001-02-4_dose_1,-0.72762823,-0.49640757,-1.2099873,0.8423159,-1.3026092,1.5216334,-1.1737353,0.49032575,2.4403906,-0.10805111
C-7161-01-LM6-016,BRD-K52313696-001-12-3,E07,10.0,6,BRD-K52313696-001-12-3_dose_6,-1.1879907,-0.6985401,-0.36677998,2.9720864,0.08099198,-0.7284367,0.12983227,2.3001268,0.44932353,1.1111346
C-7161-01-LM6-016,BRD-K52313696-001-12-3,E08,3.3333,5,BRD-K52313696-001-12-3_dose_5,-0.2557442,0.015333146,1.2007309,3.0918293,0.4777869,0.02767393,1.3045539,0.93776095,3.2365499,1.5543804
C-7161-01-LM6-016,BRD-K52313696-001-12-3,E09,1.1111,4,BRD-K52313696-001-12-3_dose_4,-0.46399942,1.3235395,-0.22191398,1.8362532,-0.46736234,0.51758355,-1.5056111,0.15200108,1.4057639,0.68202317
C-7161-01-LM6-016,BRD-K52313696-001-12-3,E10,0.37037,3,BRD-K52313696-001-12-3_dose_3,-1.5451651,0.8827751,-0.22227311,0.8699704,0.23025477,0.71362567,-0.046646237,0.895188,-0.1372231,0.651563
C-7161-01-LM6-016,BRD-K52313696-001-12-3,E11,0.12346,2,BRD-K52313696-001-12-3_dose_2,-1.1845996,-1.8239577,-0.28466463,-0.5870221,-0.14234409,1.1756077,-1.3286577,1.9375664,0.35886052,-0.5866318
C-7161-01-LM6-016,BRD-K52313696-001-12-3,E12,0.041152,1,BRD-K52313696-001-12-3_dose_1,-1.8936331,0.53575975,0.5723765,-0.16316658,1.3032699,0.38844785,-1.1466545,1.3486117,1.4438754,0.2793618
C-7161-01-LM6-016,BRD-K52618540-001-09-9,P01,10.0,6,BRD-K52618540-001-09-9_dose_6,0.09870432,-1.8537798,-0.80990654,-0.012846708,-0.67881083,-1.4715753,-0.20125628,0.4496521,0.379592,-0.5593224
C-7161-01-LM6-016,BRD-K52618540-001-09-9,P02,3.3333,5,BRD-K52618540-001-09-9_dose_5,0.23341005,0.07921265,-0.1293034,-0.8315401,-2.2205791,0.13639466,-0.2031833,-0.9388294,0.66665405,-2.3946133
