Model,Pearson,MOA
Shuffled MMD,0.953115233885087,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled MMD,0.9637018906164768,apoptosis stimulant|NFkB pathway inhibitor
Shuffled MMD,0.9630326665905437,apoptosis stimulant|NFkB pathway inhibitor
Shuffled MMD,0.9610386972132968,apoptosis stimulant|NFkB pathway inhibitor
Shuffled MMD,0.9605931762598736,apoptosis stimulant|NFkB pathway inhibitor
Shuffled MMD,0.9726299920245354,apoptosis stimulant|NFkB pathway inhibitor
Shuffled MMD,0.950495471092328,apoptosis stimulant|NFkB pathway inhibitor
Shuffled MMD,0.9709126256015012,apoptosis stimulant|NFkB pathway inhibitor
Shuffled MMD,0.9522641075441832,apoptosis stimulant|NFkB pathway inhibitor
Shuffled MMD,0.9712606675719544,apoptosis stimulant|NFkB pathway inhibitor
Shuffled MMD,0.9670016795606776,apoptosis stimulant|NFkB pathway inhibitor
Shuffled MMD,0.9890587324171272,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled MMD,0.9882907725845904,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled MMD,0.9789395406441688,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled MMD,0.9911232280721282,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled MMD,0.9785414879773088,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled MMD,0.9920775559003524,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled MMD,0.9871504952957888,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled MMD,0.9781855976447396,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled MMD,0.9845785181015836,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled MMD,0.9824579798934536,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled MMD,0.9905856170134067,adrenergic receptor agonist|serotonin receptor agonist
Shuffled MMD,0.992810363035828,adrenergic receptor agonist|serotonin receptor agonist
Shuffled MMD,0.9886210550747304,adrenergic receptor agonist|serotonin receptor agonist
Shuffled MMD,0.9877249397731253,adrenergic receptor agonist|serotonin receptor agonist
Shuffled MMD,0.9768511972816674,adrenergic receptor agonist|serotonin receptor agonist
Shuffled MMD,0.9905475578764515,adrenergic receptor agonist|serotonin receptor agonist
Shuffled MMD,0.9911019496962592,adrenergic receptor agonist|serotonin receptor agonist
Shuffled MMD,0.9922682604646342,adrenergic receptor agonist|serotonin receptor agonist
Shuffled MMD,0.9893618650222128,adrenergic receptor agonist|serotonin receptor agonist
Shuffled MMD,0.9909531913498136,adrenergic receptor agonist|serotonin receptor agonist
Shuffled MMD,0.9788862535542192,antimalarial agent|DNA inhibitor
Shuffled MMD,0.980815275681974,antimalarial agent|DNA inhibitor
Shuffled MMD,0.9683046701579344,antimalarial agent|DNA inhibitor
Shuffled MMD,0.9770127406277188,antimalarial agent|DNA inhibitor
Shuffled MMD,0.9773773915257726,antimalarial agent|DNA inhibitor
Shuffled MMD,0.9727320247689204,antimalarial agent|DNA inhibitor
Shuffled MMD,0.9773130238389574,antimalarial agent|DNA inhibitor
Shuffled MMD,0.9804019276955848,antimalarial agent|DNA inhibitor
Shuffled MMD,0.9769679148726584,antimalarial agent|DNA inhibitor
Shuffled MMD,0.975989731196076,antimalarial agent|DNA inhibitor
Shuffled MMD,0.9578340030869664,DNA synthesis inhibitor|microtubule inhibitor
Shuffled MMD,0.9571663670650934,DNA synthesis inhibitor|microtubule inhibitor
Shuffled MMD,0.95593216663536,DNA synthesis inhibitor|microtubule inhibitor
Shuffled MMD,0.9601277707103862,DNA synthesis inhibitor|microtubule inhibitor
Shuffled MMD,0.9519523664431552,DNA synthesis inhibitor|microtubule inhibitor
Shuffled MMD,0.9582446109099448,DNA synthesis inhibitor|microtubule inhibitor
Shuffled MMD,0.959856172597046,DNA synthesis inhibitor|microtubule inhibitor
Shuffled MMD,0.9576712566320118,DNA synthesis inhibitor|microtubule inhibitor
Shuffled MMD,0.9531426490451383,DNA synthesis inhibitor|microtubule inhibitor
Shuffled MMD,0.9516726017268168,DNA synthesis inhibitor|microtubule inhibitor
Shuffled MMD,0.9116651315860312,potassium channel blocker|sodium channel blocker
Shuffled MMD,0.9279912013703586,potassium channel blocker|sodium channel blocker
Shuffled MMD,0.9145446673891756,potassium channel blocker|sodium channel blocker
Shuffled MMD,0.902039264621578,potassium channel blocker|sodium channel blocker
Shuffled MMD,0.9256741361476868,potassium channel blocker|sodium channel blocker
Shuffled MMD,0.9251715274377834,potassium channel blocker|sodium channel blocker
Shuffled MMD,0.9112288445600544,potassium channel blocker|sodium channel blocker
Shuffled MMD,0.9080609707566222,potassium channel blocker|sodium channel blocker
Shuffled MMD,0.9031694337623746,potassium channel blocker|sodium channel blocker
Shuffled MMD,0.9072077326603124,potassium channel blocker|sodium channel blocker
Shuffled MMD,0.2659997798373549,SRC inhibitor|tubulin polymerization inhibitor
Shuffled MMD,0.3027832751905975,SRC inhibitor|tubulin polymerization inhibitor
Shuffled MMD,0.2931395916056019,SRC inhibitor|tubulin polymerization inhibitor
Shuffled MMD,0.2875566378654799,SRC inhibitor|tubulin polymerization inhibitor
Shuffled MMD,0.3746135862923138,SRC inhibitor|tubulin polymerization inhibitor
Shuffled MMD,0.3766980304699893,SRC inhibitor|tubulin polymerization inhibitor
Shuffled MMD,0.3076886668881522,SRC inhibitor|tubulin polymerization inhibitor
Shuffled MMD,0.2863513166137877,SRC inhibitor|tubulin polymerization inhibitor
Shuffled MMD,0.2990681946148811,SRC inhibitor|tubulin polymerization inhibitor
Shuffled MMD,0.2918311463312922,SRC inhibitor|tubulin polymerization inhibitor
Shuffled MMD,0.9838521382368904,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled MMD,0.9859898853275002,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled MMD,0.976918953172997,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled MMD,0.9725434316807524,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled MMD,0.9769161975819014,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled MMD,0.959259424244904,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled MMD,0.9766132982060576,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled MMD,0.9677169999051524,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled MMD,0.977428717892355,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled MMD,0.9755640132231228,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled MMD,0.9811048144895708,SRC inhibitor|VEGFR inhibitor
Shuffled MMD,0.9435754928537472,SRC inhibitor|VEGFR inhibitor
Shuffled MMD,0.9614587716327678,SRC inhibitor|VEGFR inhibitor
Shuffled MMD,0.964121945233295,SRC inhibitor|VEGFR inhibitor
Shuffled MMD,0.9259252237852122,SRC inhibitor|VEGFR inhibitor
Shuffled MMD,0.8545468924445068,SRC inhibitor|VEGFR inhibitor
Shuffled MMD,0.9638871670137892,SRC inhibitor|VEGFR inhibitor
Shuffled MMD,0.9497037593600752,SRC inhibitor|VEGFR inhibitor
Shuffled MMD,0.9659267076677928,SRC inhibitor|VEGFR inhibitor
Shuffled MMD,0.9765268498110918,SRC inhibitor|VEGFR inhibitor
Shuffled MMD,0.9553267092725428,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled MMD,0.9623870774666908,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled MMD,0.9688141778556384,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled MMD,0.9702749456396036,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled MMD,0.9651998379898638,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled MMD,0.9763384487769386,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled MMD,0.9331223760160984,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled MMD,0.9505539097335692,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled MMD,0.9401838035588688,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled MMD,0.9522891755266504,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
Shuffled MMD,0.9642696959124708,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled MMD,0.954700411899202,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled MMD,0.952290259268299,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled MMD,0.9515401821260276,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled MMD,0.957110022234277,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled MMD,0.9474025702332832,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled MMD,0.9551608637320378,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled MMD,0.9558283324419096,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled MMD,0.9521810301715676,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled MMD,0.9610867489423484,cyclooxygenase inhibitor|NFkB pathway inhibitor
PCA,0.732263767714779,NFkB pathway inhibitor|proteasome inhibitor
PCA,0.994781065776108,dopamine receptor antagonist|serotonin receptor antagonist
PCA,0.981757970233117,cyclooxygenase inhibitor|prostanoid receptor antagonist
PCA,0.9588866572463716,mTOR inhibitor|PI3K inhibitor
PCA,0.9798004570762976,insulin sensitizer|PPAR receptor agonist
PCA,0.9229452421399088,FGFR inhibitor|VEGFR inhibitor
PCA,0.9421480151936654,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
PCA,0.988762336404471,serotonin receptor agonist|serotonin receptor antagonist
PCA,0.6274759091150394,dehydrogenase inhibitor|inositol monophosphatase inhibitor
PCA,0.9586997449128152,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
PCA,0.9398649282373416,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
PCA,0.9628407555592104,angiogenesis inhibitor|tumor necrosis factor production inhibitor
PCA,0.8999875763740357,norepinephrine reputake inhibitor|tricyclic antidepressant
PCA,0.9785955861943229,GABA receptor antagonist|GABA receptor modulator
PCA,0.9610296753289012,sodium channel blocker|T-type calcium channel blocker
PCA,0.9696029662803806,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
PCA,0.9688146334382736,calcium sensitizer|phosphodiesterase inhibitor
PCA,0.8332660170782816,microtubule inhibitor|tubulin polymerization inhibitor
PCA,0.7538294124796694,DNA alkylating agent|DNA synthesis inhibitor
PCA,0.9605040819165418,cholesterol inhibitor|lipase clearing factor inhibitor
PCA,0.8860742813577495,thromboxane receptor antagonist|thromboxane synthase inhibitor
PCA,0.7683242918742034,cytochrome P450 inhibitor|protein synthesis inhibitor
PCA,0.9767860603921,phosphodiesterase inhibitor|sodium channel blocker
PCA,0.7786276429639379,AKT inhibitor|mTOR inhibitor
PCA,0.6877716232551391,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
PCA,0.9944913767906554,adrenergic receptor antagonist|serotonin receptor antagonist
PCA,0.853249178822407,hedgehog pathway inhibitor|smoothened receptor antagonist
PCA,0.9485330475647872,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
PCA,0.991624858761728,acetylcholine receptor agonist|benzodiazepine receptor agonist
PCA,0.9454085011125302,opioid receptor agonist|opioid receptor antagonist
PCA,0.9480188270186792,melatonin receptor agonist|serotonin receptor antagonist
PCA,0.9638856744389996,dopamine receptor agonist|serotonin receptor antagonist
PCA,0.880688832105816,DNA synthesis inhibitor|thymidylate synthase inhibitor
PCA,0.9777912622013908,histamine receptor agonist|histamine receptor antagonist
PCA,0.8816284513869854,RAF inhibitor|VEGFR inhibitor
PCA,0.6277506224768263,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
PCA,0.9792014987734328,melatonin receptor agonist|nitric oxide synthase inhibitor
PCA,0.8648888266790723,histamine receptor antagonist|platelet activating factor receptor antagonist
PCA,0.9448106640680816,estrogen receptor antagonist|progesterone receptor agonist
PCA,0.9547678947760776,serotonin receptor antagonist|sodium channel blocker
PCA,0.8576051775035789,acetylcholinesterase inhibitor|microtubule inhibitor
PCA,0.9814619206422088,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
PCA,0.7836625311716455,EGFR inhibitor|protein tyrosine kinase inhibitor
PCA,0.983541086167992,leukotriene receptor antagonist|lipoxygenase inhibitor
PCA,0.8505103658787287,apoptosis stimulant|ribonucleotide reductase inhibitor
PCA,0.9869055820637672,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
PCA,0.9223374755983283,DNA inhibitor|topoisomerase inhibitor
PCA,0.9499330084476888,cyclooxygenase inhibitor|opioid receptor agonist
PCA,0.926485062970467,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
PCA,0.8218750512268498,antiviral|RNA synthesis inhibitor
PCA,0.9781568292126852,cyclooxygenase inhibitor|lipoxygenase inhibitor
PCA,0.9465707875838808,glucocorticoid receptor agonist|immunosuppressant
PCA,0.9113191281534524,adenosine reuptake inhibitor|phosphodiesterase inhibitor
PCA,0.9774207504137729,cyclooxygenase inhibitor|PPAR receptor agonist
PCA,0.8460001575250004,aromatase inhibitor|TRPV antagonist
PCA,0.959074893033516,adrenergic receptor antagonist|glutamate receptor antagonist
PCA,0.6767582906176305,RNA synthesis inhibitor|topoisomerase inhibitor
PCA,0.9861739533961612,adrenergic receptor antagonist|calcium channel blocker
PCA,0.7592026155441548,Aurora kinase inhibitor|JAK inhibitor
PCA,0.9606216046510884,leukotriene synthesis inhibitor|lipoxygenase inhibitor
PCA,0.8630202379313693,EGFR inhibitor|VEGFR inhibitor
PCA,0.9774333915900474,dopamine receptor antagonist|serotonin receptor agonist
PCA,0.9775180459062474,glutamate receptor antagonist|sigma receptor agonist
PCA,0.9022756415550705,acetylcholinesterase inhibitor|cholinesterase inhibitor
PCA,0.9467048232553872,interferon inducer|toll-like receptor agonist
PCA,0.9779839519764676,HCV inhibitor|protease inhibitor
PCA,0.944013553953684,cyclooxygenase inhibitor|platelet aggregation inhibitor
PCA,0.9879233308954846,leukotriene receptor antagonist|phosphodiesterase inhibitor
PCA,0.41782488582321,CDK inhibitor|glycogen synthase kinase inhibitor
PCA,0.9343748044860306,ATP channel blocker|insulin secretagogue
PCA,0.9743018959299136,adenosine receptor antagonist|phosphodiesterase inhibitor
PCA,0.9678812026362364,platelet aggregation inhibitor|structural glycoprotein antagonist
PCA,0.9395278127819054,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
PCA,0.9229055418413108,apoptosis stimulant|NFkB pathway inhibitor
PCA,0.8265384153246331,benzodiazepine receptor agonist|HDAC inhibitor
PCA,0.988816222626154,adrenergic receptor agonist|serotonin receptor agonist
PCA,0.8843845649972835,antimalarial agent|DNA inhibitor
PCA,0.8139006031439613,DNA synthesis inhibitor|microtubule inhibitor
PCA,0.8551143370688294,potassium channel blocker|sodium channel blocker
PCA,0.8079752852405758,SRC inhibitor|tubulin polymerization inhibitor
PCA,0.92171489502915,adrenergic receptor agonist|imidazoline receptor agonist
PCA,0.8206810719788039,SRC inhibitor|VEGFR inhibitor
PCA,0.9786894682331214,acetylcholinesterase inhibitor|monoamine oxidase inhibitor
PCA,0.9582467911029978,cyclooxygenase inhibitor|NFkB pathway inhibitor
Shuffled PCA,0.2306265859332101,NFkB pathway inhibitor|proteasome inhibitor
Shuffled PCA,0.2610128708187076,NFkB pathway inhibitor|proteasome inhibitor
Shuffled PCA,0.1039982121594352,NFkB pathway inhibitor|proteasome inhibitor
Shuffled PCA,0.1930384056198189,NFkB pathway inhibitor|proteasome inhibitor
Shuffled PCA,0.1498156267939541,NFkB pathway inhibitor|proteasome inhibitor
Shuffled PCA,0.2361248496428908,NFkB pathway inhibitor|proteasome inhibitor
Shuffled PCA,0.0958749993003438,NFkB pathway inhibitor|proteasome inhibitor
Shuffled PCA,0.1065875516772643,NFkB pathway inhibitor|proteasome inhibitor
Shuffled PCA,0.264544093014524,NFkB pathway inhibitor|proteasome inhibitor
Shuffled PCA,0.067554107508633,NFkB pathway inhibitor|proteasome inhibitor
Shuffled PCA,0.9927010567484986,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9871651918867012,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9900479881841572,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9631639974259436,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.99169138547881,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9963024590584612,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9954882213663052,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9672862484512592,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9729956792165008,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9898594270040058,dopamine receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.994623920665905,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled PCA,0.980542969443444,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled PCA,0.969138191740228,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled PCA,0.9532334268219144,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled PCA,0.9896214646345644,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled PCA,0.9813204201302062,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled PCA,0.996240730275478,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled PCA,0.993254390955994,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled PCA,0.9812608986822452,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled PCA,0.983505526244584,cyclooxygenase inhibitor|prostanoid receptor antagonist
Shuffled PCA,0.7870632641076418,mTOR inhibitor|PI3K inhibitor
Shuffled PCA,0.7656016416503542,mTOR inhibitor|PI3K inhibitor
Shuffled PCA,0.7896632358464581,mTOR inhibitor|PI3K inhibitor
Shuffled PCA,0.8074256177754069,mTOR inhibitor|PI3K inhibitor
Shuffled PCA,0.768640004650075,mTOR inhibitor|PI3K inhibitor
Shuffled PCA,0.7627500371665737,mTOR inhibitor|PI3K inhibitor
Shuffled PCA,0.7876266376292107,mTOR inhibitor|PI3K inhibitor
Shuffled PCA,0.7893278174475625,mTOR inhibitor|PI3K inhibitor
Shuffled PCA,0.8195846606555865,mTOR inhibitor|PI3K inhibitor
Shuffled PCA,0.772205866384001,mTOR inhibitor|PI3K inhibitor
Shuffled PCA,0.9879323630673688,insulin sensitizer|PPAR receptor agonist
Shuffled PCA,0.9758096034844174,insulin sensitizer|PPAR receptor agonist
Shuffled PCA,0.9751500012023998,insulin sensitizer|PPAR receptor agonist
Shuffled PCA,0.9791097706233084,insulin sensitizer|PPAR receptor agonist
Shuffled PCA,0.9660237062167631,insulin sensitizer|PPAR receptor agonist
Shuffled PCA,0.9727133418194572,insulin sensitizer|PPAR receptor agonist
Shuffled PCA,0.95699357453241,insulin sensitizer|PPAR receptor agonist
Shuffled PCA,0.9639708241590365,insulin sensitizer|PPAR receptor agonist
Shuffled PCA,0.9788556066652474,insulin sensitizer|PPAR receptor agonist
Shuffled PCA,0.9625085601971743,insulin sensitizer|PPAR receptor agonist
Shuffled PCA,0.9829530404477536,FGFR inhibitor|VEGFR inhibitor
Shuffled PCA,0.980811456962573,FGFR inhibitor|VEGFR inhibitor
Shuffled PCA,0.973771519144122,FGFR inhibitor|VEGFR inhibitor
Shuffled PCA,0.8895480827453875,FGFR inhibitor|VEGFR inhibitor
Shuffled PCA,0.9739861844691045,FGFR inhibitor|VEGFR inhibitor
Shuffled PCA,0.91815085467784,FGFR inhibitor|VEGFR inhibitor
Shuffled PCA,0.9653059914633502,FGFR inhibitor|VEGFR inhibitor
Shuffled PCA,0.963347373898936,FGFR inhibitor|VEGFR inhibitor
Shuffled PCA,0.8440245002205351,FGFR inhibitor|VEGFR inhibitor
Shuffled PCA,0.9531877081670797,FGFR inhibitor|VEGFR inhibitor
Shuffled PCA,0.9566165465228128,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled PCA,0.951642116880663,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled PCA,0.9670039993958868,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled PCA,0.8474583525789559,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled PCA,0.9828855885760702,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled PCA,0.8949544553192886,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled PCA,0.8843557683678694,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled PCA,0.9847528601043402,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled PCA,0.9085354975612024,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled PCA,0.8617343659639431,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
Shuffled PCA,0.972673536567308,serotonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9660369013729276,serotonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9778033905550936,serotonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9642443237414268,serotonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9527161465543882,serotonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9848431425023572,serotonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9762621451682684,serotonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9481866294668748,serotonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.947361855275268,serotonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.979013391879666,serotonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.6825528747909664,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Shuffled PCA,0.7323357386016179,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Shuffled PCA,0.4911528158994225,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Shuffled PCA,0.546749433796542,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Shuffled PCA,0.6606983294186121,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Shuffled PCA,0.6067787620988231,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Shuffled PCA,0.6197160675326692,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Shuffled PCA,0.5152842247787052,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Shuffled PCA,0.5105209243988534,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Shuffled PCA,0.7107843965907538,dehydrogenase inhibitor|inositol monophosphatase inhibitor
Shuffled PCA,0.9430353892534776,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Shuffled PCA,0.9460391178919098,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Shuffled PCA,0.981816726724597,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Shuffled PCA,0.9810525392894582,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Shuffled PCA,0.9582380691745744,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Shuffled PCA,0.7894505134143381,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Shuffled PCA,0.9838786745340076,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Shuffled PCA,0.9726333321527716,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Shuffled PCA,0.9579871130066364,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Shuffled PCA,0.9424253723368412,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
Shuffled PCA,0.9765733085831956,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Shuffled PCA,0.988144432015034,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Shuffled PCA,0.971034551544128,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Shuffled PCA,0.4408988395338213,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Shuffled PCA,0.9501951266396996,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Shuffled PCA,0.9645109824303212,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Shuffled PCA,0.9620642752714808,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Shuffled PCA,0.8391445372636693,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Shuffled PCA,0.9799329217686178,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Shuffled PCA,0.9269733940320304,11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist
Shuffled PCA,0.92737874125564,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Shuffled PCA,0.9683873107041068,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Shuffled PCA,0.9698698084792696,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Shuffled PCA,0.9495361001974464,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Shuffled PCA,0.9369284764634525,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Shuffled PCA,0.9665766720176016,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Shuffled PCA,0.9857851703903152,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Shuffled PCA,0.9859636633588844,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Shuffled PCA,0.9434739750809672,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Shuffled PCA,0.959480145483242,angiogenesis inhibitor|tumor necrosis factor production inhibitor
Shuffled PCA,0.9342013893202956,norepinephrine reputake inhibitor|tricyclic antidepressant
Shuffled PCA,0.8496418524720406,norepinephrine reputake inhibitor|tricyclic antidepressant
Shuffled PCA,0.7738795683407503,norepinephrine reputake inhibitor|tricyclic antidepressant
Shuffled PCA,0.9346005857320998,norepinephrine reputake inhibitor|tricyclic antidepressant
Shuffled PCA,0.9378478603734411,norepinephrine reputake inhibitor|tricyclic antidepressant
Shuffled PCA,0.971038563805997,norepinephrine reputake inhibitor|tricyclic antidepressant
Shuffled PCA,0.958469255153726,norepinephrine reputake inhibitor|tricyclic antidepressant
Shuffled PCA,0.9229937542230234,norepinephrine reputake inhibitor|tricyclic antidepressant
Shuffled PCA,0.8888143487598439,norepinephrine reputake inhibitor|tricyclic antidepressant
Shuffled PCA,0.9286666722406148,norepinephrine reputake inhibitor|tricyclic antidepressant
Shuffled PCA,0.9830430832241094,GABA receptor antagonist|GABA receptor modulator
Shuffled PCA,0.9755819803546456,GABA receptor antagonist|GABA receptor modulator
Shuffled PCA,0.9877711034562036,GABA receptor antagonist|GABA receptor modulator
Shuffled PCA,0.9432513679496648,GABA receptor antagonist|GABA receptor modulator
Shuffled PCA,0.9545881272543698,GABA receptor antagonist|GABA receptor modulator
Shuffled PCA,0.9793414119106164,GABA receptor antagonist|GABA receptor modulator
Shuffled PCA,0.9418499247402284,GABA receptor antagonist|GABA receptor modulator
Shuffled PCA,0.9807398373834888,GABA receptor antagonist|GABA receptor modulator
Shuffled PCA,0.9118769232775652,GABA receptor antagonist|GABA receptor modulator
Shuffled PCA,0.97823385962191,GABA receptor antagonist|GABA receptor modulator
Shuffled PCA,0.9381721790730332,sodium channel blocker|T-type calcium channel blocker
Shuffled PCA,0.9512449818445988,sodium channel blocker|T-type calcium channel blocker
Shuffled PCA,0.9275434710641086,sodium channel blocker|T-type calcium channel blocker
Shuffled PCA,0.9753642080078574,sodium channel blocker|T-type calcium channel blocker
Shuffled PCA,0.9443194926675094,sodium channel blocker|T-type calcium channel blocker
Shuffled PCA,0.9454131460710188,sodium channel blocker|T-type calcium channel blocker
