epoch,model,shuffled,loss_type,loss_value
9,mmd,real,val_loss,8.583012580871582
10,mmd,real,val_loss,10.323241233825684
11,mmd,real,val_loss,8.286173820495605
12,mmd,real,val_loss,9.429262161254885
13,mmd,real,val_loss,8.61562442779541
14,mmd,real,val_loss,11.967516899108888
15,mmd,real,val_loss,9.194342613220217
16,mmd,real,val_loss,7.925222873687744
17,mmd,real,val_loss,7.282611846923828
18,mmd,real,val_loss,8.690217018127441
19,mmd,real,val_loss,10.51250171661377
20,mmd,real,val_loss,7.9144816398620605
21,mmd,real,val_loss,8.427781105041504
22,mmd,real,val_loss,6.936729907989502
23,mmd,real,val_loss,7.313425064086914
24,mmd,real,val_loss,7.54815149307251
25,mmd,real,val_loss,6.7793498039245605
26,mmd,real,val_loss,8.924283027648926
27,mmd,real,val_loss,7.786142826080322
28,mmd,real,val_loss,7.873331069946289
29,mmd,real,val_loss,14.992210388183594
0,beta,shuffled,val_loss,17.431743621826172
1,beta,shuffled,val_loss,11.724479675292969
2,beta,shuffled,val_loss,11.43095588684082
3,beta,shuffled,val_loss,8.017837524414062
4,beta,shuffled,val_loss,7.02780294418335
5,beta,shuffled,val_loss,6.4748148918151855
6,beta,shuffled,val_loss,6.136158466339111
7,beta,shuffled,val_loss,5.929835796356201
8,beta,shuffled,val_loss,5.797817230224609
9,beta,shuffled,val_loss,5.713503360748291
10,beta,shuffled,val_loss,5.641345024108887
11,beta,shuffled,val_loss,5.588660717010498
12,beta,shuffled,val_loss,5.5480546951293945
13,beta,shuffled,val_loss,5.5059590339660645
14,beta,shuffled,val_loss,5.474636077880859
15,beta,shuffled,val_loss,5.446746349334717
16,beta,shuffled,val_loss,5.417874813079834
17,beta,shuffled,val_loss,5.397353172302246
18,beta,shuffled,val_loss,5.382736206054688
19,beta,shuffled,val_loss,5.371918201446533
20,beta,shuffled,val_loss,5.354858875274658
21,beta,shuffled,val_loss,5.346728324890137
22,beta,shuffled,val_loss,5.329721450805664
23,beta,shuffled,val_loss,5.317701816558838
24,beta,shuffled,val_loss,5.318923473358154
25,beta,shuffled,val_loss,5.300451755523682
26,beta,shuffled,val_loss,5.292354583740234
27,beta,shuffled,val_loss,5.291672706604004
28,beta,shuffled,val_loss,5.283285617828369
29,beta,shuffled,val_loss,5.282826900482178
30,beta,shuffled,val_loss,5.270355701446533
31,beta,shuffled,val_loss,5.265953063964844
32,beta,shuffled,val_loss,5.267864227294922
33,beta,shuffled,val_loss,5.25349235534668
34,beta,shuffled,val_loss,5.252924919128418
35,beta,shuffled,val_loss,5.250894546508789
36,beta,shuffled,val_loss,5.247335433959961
37,beta,shuffled,val_loss,5.244558811187744
38,beta,shuffled,val_loss,5.23356819152832
39,beta,shuffled,val_loss,5.2357048988342285
40,beta,shuffled,val_loss,5.23045015335083
41,beta,shuffled,val_loss,5.233330249786377
42,beta,shuffled,val_loss,5.225435256958008
43,beta,shuffled,val_loss,5.222417831420898
44,beta,shuffled,val_loss,5.225563049316406
45,beta,shuffled,val_loss,5.219091415405273
46,beta,shuffled,val_loss,5.220593929290772
47,beta,shuffled,val_loss,5.2199554443359375
48,beta,shuffled,val_loss,5.213255882263184
49,beta,shuffled,val_loss,5.213436603546143
50,beta,shuffled,val_loss,5.211357593536377
51,beta,shuffled,val_loss,5.214348793029785
52,beta,shuffled,val_loss,5.211962699890137
53,beta,shuffled,val_loss,5.214468955993652
54,beta,shuffled,val_loss,5.209083080291748
55,beta,shuffled,val_loss,5.203298091888428
56,beta,shuffled,val_loss,5.205160617828369
57,beta,shuffled,val_loss,5.205810546875
58,beta,shuffled,val_loss,5.197715759277344
59,beta,shuffled,val_loss,5.199119567871094
60,beta,shuffled,val_loss,5.199699401855469
61,beta,shuffled,val_loss,5.194731712341309
62,beta,shuffled,val_loss,5.197948932647705
63,beta,shuffled,val_loss,5.19950532913208
64,beta,shuffled,val_loss,5.188869476318359
65,beta,shuffled,val_loss,5.201672554016113
66,beta,shuffled,val_loss,5.197306156158447
67,beta,shuffled,val_loss,5.186901092529297
68,beta,shuffled,val_loss,5.1871771812438965
69,beta,shuffled,val_loss,5.186631679534912
70,beta,shuffled,val_loss,5.186150550842285
71,beta,shuffled,val_loss,5.182984352111816
72,beta,shuffled,val_loss,5.184383392333984
73,beta,shuffled,val_loss,5.182232856750488
74,beta,shuffled,val_loss,5.190115451812744
75,beta,shuffled,val_loss,5.183374881744385
76,beta,shuffled,val_loss,5.182553291320801
77,beta,shuffled,val_loss,5.1832380294799805
78,beta,shuffled,val_loss,5.181424617767334
79,beta,shuffled,val_loss,5.179926872253418
80,beta,shuffled,val_loss,5.170361042022705
81,beta,shuffled,val_loss,5.173939228057861
82,beta,shuffled,val_loss,5.180074691772461
83,beta,shuffled,val_loss,5.181391716003418
84,beta,shuffled,val_loss,5.170074462890625
85,beta,shuffled,val_loss,5.1746015548706055
86,beta,shuffled,val_loss,5.177121639251709
87,beta,shuffled,val_loss,5.175856113433838
88,beta,shuffled,val_loss,5.171112537384033
89,beta,shuffled,val_loss,5.177295684814453
90,beta,shuffled,val_loss,5.169846057891846
91,beta,shuffled,val_loss,5.173959732055664
92,beta,shuffled,val_loss,5.171220779418945
93,beta,shuffled,val_loss,5.174622058868408
94,beta,shuffled,val_loss,5.166014671325684
95,beta,shuffled,val_loss,5.168685436248779
96,beta,shuffled,val_loss,5.170299053192139
97,beta,shuffled,val_loss,5.169592380523682
98,beta,shuffled,val_loss,5.177267551422119
99,beta,shuffled,val_loss,5.17922306060791
0,vanilla,shuffled,val_loss,13.575115203857422
1,vanilla,shuffled,val_loss,12.037575721740724
2,vanilla,shuffled,val_loss,12.56716537475586
3,vanilla,shuffled,val_loss,9.995753288269045
4,vanilla,shuffled,val_loss,7.803478240966797
5,vanilla,shuffled,val_loss,7.204521656036377
6,vanilla,shuffled,val_loss,6.6183953285217285
7,vanilla,shuffled,val_loss,6.27333402633667
8,vanilla,shuffled,val_loss,6.09248161315918
9,vanilla,shuffled,val_loss,5.957705020904541
10,vanilla,shuffled,val_loss,5.845012664794922
11,vanilla,shuffled,val_loss,5.775620460510254
12,vanilla,shuffled,val_loss,5.687267780303955
13,vanilla,shuffled,val_loss,5.659585952758789
14,vanilla,shuffled,val_loss,5.60935640335083
15,vanilla,shuffled,val_loss,5.573561191558838
16,vanilla,shuffled,val_loss,5.532827854156494
17,vanilla,shuffled,val_loss,5.500015258789063
18,vanilla,shuffled,val_loss,5.475595951080322
19,vanilla,shuffled,val_loss,5.467584133148193
20,vanilla,shuffled,val_loss,5.443883895874023
21,vanilla,shuffled,val_loss,5.421165943145752
22,vanilla,shuffled,val_loss,5.407652378082275
23,vanilla,shuffled,val_loss,5.390816688537598
24,vanilla,shuffled,val_loss,5.379356861114502
25,vanilla,shuffled,val_loss,5.363695621490479
26,vanilla,shuffled,val_loss,5.354429721832275
27,vanilla,shuffled,val_loss,5.344072341918945
28,vanilla,shuffled,val_loss,5.328814029693604
29,vanilla,shuffled,val_loss,5.325104236602783
30,vanilla,shuffled,val_loss,5.312595844268799
31,vanilla,shuffled,val_loss,5.312136173248291
32,vanilla,shuffled,val_loss,5.2949395179748535
33,vanilla,shuffled,val_loss,5.290885925292969
34,vanilla,shuffled,val_loss,5.282999515533447
35,vanilla,shuffled,val_loss,5.274095058441162
36,vanilla,shuffled,val_loss,5.267246246337891
37,vanilla,shuffled,val_loss,5.266085624694824
38,vanilla,shuffled,val_loss,5.2631916999816895
39,vanilla,shuffled,val_loss,5.251589775085449
40,vanilla,shuffled,val_loss,5.248931884765625
41,vanilla,shuffled,val_loss,5.23529052734375
42,vanilla,shuffled,val_loss,5.233598709106445
43,vanilla,shuffled,val_loss,5.233986854553223
44,vanilla,shuffled,val_loss,5.228984832763672
45,vanilla,shuffled,val_loss,5.22325611114502
46,vanilla,shuffled,val_loss,5.221498966217041
47,vanilla,shuffled,val_loss,5.221286773681641
48,vanilla,shuffled,val_loss,5.215956211090088
49,vanilla,shuffled,val_loss,5.206546783447266
50,vanilla,shuffled,val_loss,5.21046781539917
51,vanilla,shuffled,val_loss,5.20773983001709
52,vanilla,shuffled,val_loss,5.207111358642578
53,vanilla,shuffled,val_loss,5.202065467834473
54,vanilla,shuffled,val_loss,5.197337627410889
55,vanilla,shuffled,val_loss,5.19148063659668
56,vanilla,shuffled,val_loss,5.193374633789063
57,vanilla,shuffled,val_loss,5.188343524932861
58,vanilla,shuffled,val_loss,5.186715602874756
59,vanilla,shuffled,val_loss,5.186062812805176
60,vanilla,shuffled,val_loss,5.198672771453857
61,vanilla,shuffled,val_loss,5.1864752769470215
62,vanilla,shuffled,val_loss,5.182336807250977
63,vanilla,shuffled,val_loss,5.187767505645752
64,vanilla,shuffled,val_loss,5.196059703826904
65,vanilla,shuffled,val_loss,5.178380489349365
66,vanilla,shuffled,val_loss,5.183299541473389
67,vanilla,shuffled,val_loss,5.179807186126709
68,vanilla,shuffled,val_loss,5.1762375831604
69,vanilla,shuffled,val_loss,5.178264141082764
70,vanilla,shuffled,val_loss,5.174915790557861
71,vanilla,shuffled,val_loss,5.175992965698242
72,vanilla,shuffled,val_loss,5.185926914215088
73,vanilla,shuffled,val_loss,5.179673671722412
74,vanilla,shuffled,val_loss,5.170069694519043
75,vanilla,shuffled,val_loss,5.170045375823975
76,vanilla,shuffled,val_loss,5.170991897583008
77,vanilla,shuffled,val_loss,5.17193603515625
78,vanilla,shuffled,val_loss,5.179008960723877
79,vanilla,shuffled,val_loss,5.1724114418029785
80,vanilla,shuffled,val_loss,5.171414375305176
81,vanilla,shuffled,val_loss,5.18107271194458
82,vanilla,shuffled,val_loss,5.179894924163818
83,vanilla,shuffled,val_loss,5.173242568969727
84,vanilla,shuffled,val_loss,5.171090602874756
85,vanilla,shuffled,val_loss,5.169457912445068
86,vanilla,shuffled,val_loss,5.167722225189209
87,vanilla,shuffled,val_loss,5.172386169433594
88,vanilla,shuffled,val_loss,5.185717582702637
89,vanilla,shuffled,val_loss,5.186393737792969
90,vanilla,shuffled,val_loss,5.170353889465332
91,vanilla,shuffled,val_loss,5.172607898712158
92,vanilla,shuffled,val_loss,5.169827938079834
93,vanilla,shuffled,val_loss,5.174597263336182
94,vanilla,shuffled,val_loss,5.169130325317383
95,vanilla,shuffled,val_loss,5.171151638031006
96,vanilla,shuffled,val_loss,5.165927886962891
97,vanilla,shuffled,val_loss,5.166813850402832
98,vanilla,shuffled,val_loss,5.167431831359863
99,vanilla,shuffled,val_loss,5.165592670440674
0,mmd,shuffled,val_loss,45.5966911315918
1,mmd,shuffled,val_loss,66.81039428710938
2,mmd,shuffled,val_loss,82.64772033691406
3,mmd,shuffled,val_loss,99.2119140625
4,mmd,shuffled,val_loss,56.1865463256836
5,mmd,shuffled,val_loss,18.813459396362305
6,mmd,shuffled,val_loss,114.79683685302734
7,mmd,shuffled,val_loss,38.02643966674805
8,mmd,shuffled,val_loss,16.65360450744629
9,mmd,shuffled,val_loss,44.30791473388672
10,mmd,shuffled,val_loss,19.751951217651367
11,mmd,shuffled,val_loss,21.848426818847656
12,mmd,shuffled,val_loss,16.20122718811035
13,mmd,shuffled,val_loss,25.731637954711918
14,mmd,shuffled,val_loss,59.05555725097656
15,mmd,shuffled,val_loss,21.0236759185791
16,mmd,shuffled,val_loss,17.910493850708008
17,mmd,shuffled,val_loss,18.654735565185547
18,mmd,shuffled,val_loss,16.375503540039062
19,mmd,shuffled,val_loss,23.336545944213867
20,mmd,shuffled,val_loss,20.79962921142578
21,mmd,shuffled,val_loss,64.94988250732422
22,mmd,shuffled,val_loss,17.088865280151367
23,mmd,shuffled,val_loss,49.44904708862305
24,mmd,shuffled,val_loss,17.70058822631836
25,mmd,shuffled,val_loss,41.470191955566406
26,mmd,shuffled,val_loss,34.10807037353516
27,mmd,shuffled,val_loss,14.752240180969238
28,mmd,shuffled,val_loss,17.626567840576172
29,mmd,shuffled,val_loss,34.94218444824219
