epoch,model,shuffled,loss_type,loss_value
117,vanilla,shuffled,loss,1754.84765625
118,vanilla,shuffled,loss,1754.529052734375
119,vanilla,shuffled,loss,1754.18994140625
120,vanilla,shuffled,loss,1754.0084228515625
121,vanilla,shuffled,loss,1753.9029541015625
122,vanilla,shuffled,loss,1753.7122802734375
123,vanilla,shuffled,loss,1753.3582763671875
124,vanilla,shuffled,loss,1753.1644287109375
125,vanilla,shuffled,loss,1752.96337890625
126,vanilla,shuffled,loss,1752.73291015625
127,vanilla,shuffled,loss,1752.5465087890625
128,vanilla,shuffled,loss,1752.349365234375
129,vanilla,shuffled,loss,1752.1141357421875
130,vanilla,shuffled,loss,1751.8065185546875
131,vanilla,shuffled,loss,1751.6553955078125
132,vanilla,shuffled,loss,1751.479736328125
133,vanilla,shuffled,loss,1751.227294921875
134,vanilla,shuffled,loss,1751.161865234375
135,vanilla,shuffled,loss,1750.8289794921875
136,vanilla,shuffled,loss,1750.4686279296875
137,vanilla,shuffled,loss,1750.519775390625
138,vanilla,shuffled,loss,1750.1868896484375
139,vanilla,shuffled,loss,1749.982666015625
140,vanilla,shuffled,loss,1749.769775390625
141,vanilla,shuffled,loss,1749.6173095703125
142,vanilla,shuffled,loss,1749.3536376953125
143,vanilla,shuffled,loss,1749.046875
144,vanilla,shuffled,loss,1748.7657470703125
145,vanilla,shuffled,loss,1748.7093505859375
146,vanilla,shuffled,loss,1748.5682373046875
147,vanilla,shuffled,loss,1748.288818359375
148,vanilla,shuffled,loss,1748.031982421875
149,vanilla,shuffled,loss,1747.8143310546875
150,vanilla,shuffled,loss,1747.6727294921875
151,vanilla,shuffled,loss,1747.47509765625
152,vanilla,shuffled,loss,1747.178466796875
153,vanilla,shuffled,loss,1747.044189453125
154,vanilla,shuffled,loss,1746.76513671875
155,vanilla,shuffled,loss,1746.582275390625
156,vanilla,shuffled,loss,1746.4595947265625
157,vanilla,shuffled,loss,1746.23486328125
158,vanilla,shuffled,loss,1746.0628662109375
159,vanilla,shuffled,loss,1745.875
160,vanilla,shuffled,loss,1745.7034912109375
161,vanilla,shuffled,loss,1745.552001953125
162,vanilla,shuffled,loss,1745.34619140625
163,vanilla,shuffled,loss,1745.152587890625
164,vanilla,shuffled,loss,1744.9923095703125
165,vanilla,shuffled,loss,1744.86669921875
166,vanilla,shuffled,loss,1744.6669921875
167,vanilla,shuffled,loss,1744.4742431640625
168,vanilla,shuffled,loss,1744.4276123046875
169,vanilla,shuffled,loss,1744.2083740234375
170,vanilla,shuffled,loss,1744.0286865234375
171,vanilla,shuffled,loss,1743.8353271484375
172,vanilla,shuffled,loss,1743.6947021484375
173,vanilla,shuffled,loss,1743.6497802734375
174,vanilla,shuffled,loss,1743.23291015625
175,vanilla,shuffled,loss,1743.21630859375
176,vanilla,shuffled,loss,1743.0885009765625
177,vanilla,shuffled,loss,1742.880615234375
178,vanilla,shuffled,loss,1742.6663818359375
179,vanilla,shuffled,loss,1742.6551513671875
0,mmd,shuffled,loss,18623.33203125
1,mmd,shuffled,loss,7028.4111328125
2,mmd,shuffled,loss,4092.050048828125
3,mmd,shuffled,loss,3506.26513671875
4,mmd,shuffled,loss,3330.15771484375
5,mmd,shuffled,loss,3281.18017578125
6,mmd,shuffled,loss,3210.435302734375
7,mmd,shuffled,loss,3201.251220703125
8,mmd,shuffled,loss,3185.552490234375
9,mmd,shuffled,loss,3175.064697265625
10,mmd,shuffled,loss,3158.22314453125
11,mmd,shuffled,loss,3164.79638671875
12,mmd,shuffled,loss,3136.809814453125
13,mmd,shuffled,loss,3147.13330078125
14,mmd,shuffled,loss,3128.3720703125
15,mmd,shuffled,loss,3131.656982421875
16,mmd,shuffled,loss,3107.02587890625
17,mmd,shuffled,loss,3110.38330078125
18,mmd,shuffled,loss,3113.176025390625
19,mmd,shuffled,loss,3113.498291015625
20,mmd,shuffled,loss,3114.251708984375
21,mmd,shuffled,loss,3114.7568359375
22,mmd,shuffled,loss,3077.444091796875
23,mmd,shuffled,loss,3107.68212890625
24,mmd,shuffled,loss,3103.122802734375
25,mmd,shuffled,loss,3092.7548828125
26,mmd,shuffled,loss,3091.7939453125
27,mmd,shuffled,loss,3084.1904296875
28,mmd,shuffled,loss,3087.357177734375
29,mmd,shuffled,loss,3106.414306640625
0,beta,real,val_loss,1802.130859375
1,beta,real,val_loss,1683.7269287109375
2,beta,real,val_loss,1632.7266845703125
3,beta,real,val_loss,1605.0394287109375
4,beta,real,val_loss,1580.5557861328125
5,beta,real,val_loss,1560.5330810546875
6,beta,real,val_loss,1545.1407470703125
7,beta,real,val_loss,1536.5537109375
8,beta,real,val_loss,1525.4417724609375
9,beta,real,val_loss,1515.4461669921875
10,beta,real,val_loss,1509.86328125
11,beta,real,val_loss,1501.4962158203125
12,beta,real,val_loss,1502.1959228515625
13,beta,real,val_loss,1496.7471923828125
14,beta,real,val_loss,1498.0615234375
15,beta,real,val_loss,1494.64697265625
16,beta,real,val_loss,1474.18115234375
17,beta,real,val_loss,1472.7349853515625
18,beta,real,val_loss,1471.2391357421875
19,beta,real,val_loss,1495.919921875
20,beta,real,val_loss,1458.25048828125
21,beta,real,val_loss,1451.1265869140625
22,beta,real,val_loss,1449.3350830078125
23,beta,real,val_loss,1452.0264892578125
24,beta,real,val_loss,1439.4923095703125
25,beta,real,val_loss,1437.9610595703125
26,beta,real,val_loss,1436.3758544921875
27,beta,real,val_loss,1431.8948974609375
28,beta,real,val_loss,1430.080078125
29,beta,real,val_loss,1427.1600341796875
30,beta,real,val_loss,1426.8897705078125
31,beta,real,val_loss,1419.62744140625
32,beta,real,val_loss,1420.3468017578125
33,beta,real,val_loss,1421.7608642578125
34,beta,real,val_loss,1423.7431640625
35,beta,real,val_loss,1412.9031982421875
36,beta,real,val_loss,1408.4984130859375
37,beta,real,val_loss,1408.27294921875
38,beta,real,val_loss,1411.9105224609375
39,beta,real,val_loss,1404.4483642578125
40,beta,real,val_loss,1405.9229736328125
41,beta,real,val_loss,1402.6558837890625
42,beta,real,val_loss,1413.03857421875
43,beta,real,val_loss,1399.9508056640625
44,beta,real,val_loss,1398.27685546875
45,beta,real,val_loss,1397.9810791015625
46,beta,real,val_loss,1397.9122314453125
47,beta,real,val_loss,1394.72216796875
48,beta,real,val_loss,1396.2784423828125
49,beta,real,val_loss,1389.6678466796875
50,beta,real,val_loss,1391.498046875
51,beta,real,val_loss,1388.1343994140625
52,beta,real,val_loss,1386.33544921875
53,beta,real,val_loss,1383.75439453125
54,beta,real,val_loss,1384.7496337890625
55,beta,real,val_loss,1394.28955078125
56,beta,real,val_loss,1381.91015625
57,beta,real,val_loss,1382.36669921875
58,beta,real,val_loss,1381.8863525390625
59,beta,real,val_loss,1380.810546875
60,beta,real,val_loss,1379.01220703125
61,beta,real,val_loss,1377.7117919921875
62,beta,real,val_loss,1382.5443115234375
63,beta,real,val_loss,1376.6976318359375
64,beta,real,val_loss,1374.5057373046875
65,beta,real,val_loss,1379.2515869140625
66,beta,real,val_loss,1375.7305908203125
67,beta,real,val_loss,1374.09033203125
68,beta,real,val_loss,1385.4229736328125
69,beta,real,val_loss,1371.9178466796875
70,beta,real,val_loss,1373.6900634765625
71,beta,real,val_loss,1372.3271484375
72,beta,real,val_loss,1377.2916259765625
73,beta,real,val_loss,1370.4019775390625
74,beta,real,val_loss,1372.3892822265625
75,beta,real,val_loss,1367.5537109375
76,beta,real,val_loss,1368.3486328125
77,beta,real,val_loss,1368.2725830078125
78,beta,real,val_loss,1367.7943115234375
79,beta,real,val_loss,1367.6258544921875
80,beta,real,val_loss,1366.4755859375
81,beta,real,val_loss,1368.2698974609375
82,beta,real,val_loss,1370.6053466796875
83,beta,real,val_loss,1367.7069091796875
84,beta,real,val_loss,1367.4599609375
85,beta,real,val_loss,1365.9239501953125
86,beta,real,val_loss,1362.714111328125
87,beta,real,val_loss,1366.2823486328125
88,beta,real,val_loss,1364.4930419921875
89,beta,real,val_loss,1362.5364990234375
90,beta,real,val_loss,1365.2545166015625
91,beta,real,val_loss,1365.4986572265625
92,beta,real,val_loss,1359.66650390625
93,beta,real,val_loss,1361.5926513671875
94,beta,real,val_loss,1358.91845703125
95,beta,real,val_loss,1359.268798828125
96,beta,real,val_loss,1359.3829345703125
97,beta,real,val_loss,1363.5277099609375
98,beta,real,val_loss,1358.2855224609375
99,beta,real,val_loss,1362.6983642578125
100,beta,real,val_loss,1360.7510986328125
101,beta,real,val_loss,1358.7156982421875
102,beta,real,val_loss,1360.405517578125
103,beta,real,val_loss,1358.5960693359375
104,beta,real,val_loss,1361.7347412109375
105,beta,real,val_loss,1357.0330810546875
106,beta,real,val_loss,1358.5963134765625
107,beta,real,val_loss,1359.0279541015625
108,beta,real,val_loss,1361.0323486328125
109,beta,real,val_loss,1358.1954345703125
110,beta,real,val_loss,1358.7786865234375
111,beta,real,val_loss,1360.329833984375
112,beta,real,val_loss,1358.388427734375
113,beta,real,val_loss,1361.8177490234375
114,beta,real,val_loss,1358.6290283203125
115,beta,real,val_loss,1357.5274658203125
116,beta,real,val_loss,1355.8135986328125
117,beta,real,val_loss,1353.7843017578125
118,beta,real,val_loss,1353.3656005859375
119,beta,real,val_loss,1356.042236328125
120,beta,real,val_loss,1357.8187255859375
121,beta,real,val_loss,1355.6826171875
122,beta,real,val_loss,1356.57666015625
123,beta,real,val_loss,1352.904541015625
124,beta,real,val_loss,1355.8741455078125
125,beta,real,val_loss,1353.2889404296875
126,beta,real,val_loss,1352.001953125
127,beta,real,val_loss,1353.919677734375
128,beta,real,val_loss,1353.3426513671875
129,beta,real,val_loss,1353.294677734375
130,beta,real,val_loss,1356.7330322265625
131,beta,real,val_loss,1355.781005859375
132,beta,real,val_loss,1352.767578125
133,beta,real,val_loss,1352.3170166015625
134,beta,real,val_loss,1351.9119873046875
135,beta,real,val_loss,1352.7322998046875
136,beta,real,val_loss,1350.8077392578125
137,beta,real,val_loss,1351.6051025390625
138,beta,real,val_loss,1348.43994140625
139,beta,real,val_loss,1354.8348388671875
140,beta,real,val_loss,1349.3055419921875
141,beta,real,val_loss,1356.2384033203125
142,beta,real,val_loss,1349.8690185546875
143,beta,real,val_loss,1352.512451171875
144,beta,real,val_loss,1349.9429931640625
145,beta,real,val_loss,1355.1126708984375
146,beta,real,val_loss,1349.6776123046875
147,beta,real,val_loss,1347.8739013671875
148,beta,real,val_loss,1349.09716796875
149,beta,real,val_loss,1348.7393798828125
150,beta,real,val_loss,1347.7105712890625
151,beta,real,val_loss,1351.56494140625
152,beta,real,val_loss,1346.2037353515625
153,beta,real,val_loss,1350.0101318359375
154,beta,real,val_loss,1346.5599365234375
155,beta,real,val_loss,1348.352294921875
156,beta,real,val_loss,1349.1104736328125
157,beta,real,val_loss,1351.5413818359375
158,beta,real,val_loss,1346.934814453125
159,beta,real,val_loss,1350.7747802734375
160,beta,real,val_loss,1349.9886474609375
161,beta,real,val_loss,1348.2747802734375
162,beta,real,val_loss,1349.6790771484375
163,beta,real,val_loss,1347.9195556640625
164,beta,real,val_loss,1349.5965576171875
165,beta,real,val_loss,1350.4239501953125
166,beta,real,val_loss,1349.6444091796875
167,beta,real,val_loss,1348.0079345703125
168,beta,real,val_loss,1345.378662109375
169,beta,real,val_loss,1347.28369140625
170,beta,real,val_loss,1344.7894287109375
171,beta,real,val_loss,1344.517822265625
172,beta,real,val_loss,1346.6195068359375
173,beta,real,val_loss,1348.8160400390625
174,beta,real,val_loss,1345.7120361328125
175,beta,real,val_loss,1348.2935791015625
176,beta,real,val_loss,1348.22216796875
177,beta,real,val_loss,1354.5819091796875
178,beta,real,val_loss,1351.0499267578125
179,beta,real,val_loss,1345.078125
0,vanilla,real,val_loss,1317.5147705078125
1,vanilla,real,val_loss,1230.313232421875
2,vanilla,real,val_loss,1189.0228271484375
3,vanilla,real,val_loss,1162.8507080078125
4,vanilla,real,val_loss,1149.570068359375
5,vanilla,real,val_loss,1136.2261962890625
6,vanilla,real,val_loss,1124.992919921875
7,vanilla,real,val_loss,1104.62255859375
8,vanilla,real,val_loss,1092.74365234375
9,vanilla,real,val_loss,1087.1099853515625
10,vanilla,real,val_loss,1075.2484130859375
11,vanilla,real,val_loss,1066.4747314453125
12,vanilla,real,val_loss,1060.1192626953125
13,vanilla,real,val_loss,1060.3067626953125
14,vanilla,real,val_loss,1049.7515869140625
15,vanilla,real,val_loss,1042.23974609375
16,vanilla,real,val_loss,1037.5982666015625
17,vanilla,real,val_loss,1033.15673828125
18,vanilla,real,val_loss,1028.4923095703125
19,vanilla,real,val_loss,1021.5643920898438
20,vanilla,real,val_loss,1018.3243408203124
21,vanilla,real,val_loss,1018.6748046875
22,vanilla,real,val_loss,1011.0986938476562
23,vanilla,real,val_loss,1008.3496704101562
24,vanilla,real,val_loss,1002.1725463867188
25,vanilla,real,val_loss,1001.2411499023438
26,vanilla,real,val_loss,995.27978515625
27,vanilla,real,val_loss,996.36572265625
28,vanilla,real,val_loss,988.9840087890624
29,vanilla,real,val_loss,985.6492919921876
30,vanilla,real,val_loss,987.0449829101562
31,vanilla,real,val_loss,979.4468994140624
32,vanilla,real,val_loss,979.9964599609376
33,vanilla,real,val_loss,976.0831909179688
34,vanilla,real,val_loss,973.2981567382812
35,vanilla,real,val_loss,970.9243774414062
36,vanilla,real,val_loss,970.736328125
37,vanilla,real,val_loss,966.8787841796876
38,vanilla,real,val_loss,964.9993896484376
39,vanilla,real,val_loss,962.0060424804688
40,vanilla,real,val_loss,962.6998901367188
41,vanilla,real,val_loss,959.5907592773438
42,vanilla,real,val_loss,958.7554321289062
43,vanilla,real,val_loss,957.6106567382812
44,vanilla,real,val_loss,952.838623046875
45,vanilla,real,val_loss,951.0132446289062
46,vanilla,real,val_loss,951.549072265625
47,vanilla,real,val_loss,948.4443969726562
48,vanilla,real,val_loss,949.7943115234376
49,vanilla,real,val_loss,946.7348022460938
50,vanilla,real,val_loss,946.8741455078124
51,vanilla,real,val_loss,945.8673706054688
52,vanilla,real,val_loss,946.089111328125
53,vanilla,real,val_loss,940.9491577148438
54,vanilla,real,val_loss,943.039306640625
55,vanilla,real,val_loss,942.4476318359376
56,vanilla,real,val_loss,940.1821899414062
57,vanilla,real,val_loss,938.3514404296876
58,vanilla,real,val_loss,941.6759643554688
59,vanilla,real,val_loss,936.6471557617188
60,vanilla,real,val_loss,936.37890625
61,vanilla,real,val_loss,938.0662231445312
62,vanilla,real,val_loss,935.1019897460938
63,vanilla,real,val_loss,935.122314453125
64,vanilla,real,val_loss,936.1067504882812
65,vanilla,real,val_loss,934.1248779296876
66,vanilla,real,val_loss,934.3529052734376
67,vanilla,real,val_loss,940.4960327148438
68,vanilla,real,val_loss,932.1581420898438
69,vanilla,real,val_loss,932.0396728515624
70,vanilla,real,val_loss,933.753173828125
71,vanilla,real,val_loss,931.1937866210938
72,vanilla,real,val_loss,931.1632080078124
73,vanilla,real,val_loss,931.2651977539062
74,vanilla,real,val_loss,930.927978515625
75,vanilla,real,val_loss,931.0022583007812
76,vanilla,real,val_loss,930.0375366210938
77,vanilla,real,val_loss,929.0939331054688
78,vanilla,real,val_loss,929.4517822265624
79,vanilla,real,val_loss,928.6419067382812
80,vanilla,real,val_loss,928.0416870117188
81,vanilla,real,val_loss,931.8338623046876
82,vanilla,real,val_loss,931.1142578125
83,vanilla,real,val_loss,930.5543212890624
84,vanilla,real,val_loss,930.3153686523438
85,vanilla,real,val_loss,927.310302734375
86,vanilla,real,val_loss,927.3123168945312
87,vanilla,real,val_loss,926.385009765625
88,vanilla,real,val_loss,927.9827270507812
89,vanilla,real,val_loss,930.1109008789062
90,vanilla,real,val_loss,926.81005859375
91,vanilla,real,val_loss,926.0770263671876
92,vanilla,real,val_loss,924.9481811523438
93,vanilla,real,val_loss,925.876220703125
94,vanilla,real,val_loss,926.4773559570312
95,vanilla,real,val_loss,925.89013671875
96,vanilla,real,val_loss,925.3489990234376
97,vanilla,real,val_loss,929.2862548828124
98,vanilla,real,val_loss,923.4488525390624
99,vanilla,real,val_loss,925.38720703125
100,vanilla,real,val_loss,925.2626953125
101,vanilla,real,val_loss,923.3312377929688
102,vanilla,real,val_loss,923.3989868164062
103,vanilla,real,val_loss,924.5331420898438
104,vanilla,real,val_loss,926.1895751953124
105,vanilla,real,val_loss,923.3961181640624
106,vanilla,real,val_loss,923.3363037109376
107,vanilla,real,val_loss,924.6214599609376
108,vanilla,real,val_loss,923.2965698242188
109,vanilla,real,val_loss,923.6430053710938
110,vanilla,real,val_loss,921.86572265625
111,vanilla,real,val_loss,921.2474365234376
112,vanilla,real,val_loss,922.1450805664062
113,vanilla,real,val_loss,924.1109619140624
114,vanilla,real,val_loss,922.8381958007812
115,vanilla,real,val_loss,928.6673583984376
116,vanilla,real,val_loss,924.8212890625
117,vanilla,real,val_loss,924.1981201171876
118,vanilla,real,val_loss,921.1853637695312
119,vanilla,real,val_loss,922.0780029296876
120,vanilla,real,val_loss,921.0198364257812
121,vanilla,real,val_loss,921.3026733398438
122,vanilla,real,val_loss,920.3054809570312
123,vanilla,real,val_loss,920.6776733398438
124,vanilla,real,val_loss,921.4616088867188
125,vanilla,real,val_loss,921.4789428710938
126,vanilla,real,val_loss,920.068359375
127,vanilla,real,val_loss,921.1019897460938
128,vanilla,real,val_loss,921.1155395507812
129,vanilla,real,val_loss,921.339599609375
130,vanilla,real,val_loss,919.8794555664062
131,vanilla,real,val_loss,920.4654541015624
132,vanilla,real,val_loss,920.309814453125
133,vanilla,real,val_loss,919.6456298828124
134,vanilla,real,val_loss,920.6845703125
135,vanilla,real,val_loss,919.62353515625
136,vanilla,real,val_loss,919.2684326171876
137,vanilla,real,val_loss,920.005859375
138,vanilla,real,val_loss,919.2301635742188
139,vanilla,real,val_loss,920.7400512695312
140,vanilla,real,val_loss,918.1127319335938
141,vanilla,real,val_loss,919.169677734375
142,vanilla,real,val_loss,920.389892578125
143,vanilla,real,val_loss,918.5116577148438
144,vanilla,real,val_loss,918.3436889648438
145,vanilla,real,val_loss,919.0467529296876
146,vanilla,real,val_loss,918.6243896484376
147,vanilla,real,val_loss,918.5103759765624
148,vanilla,real,val_loss,918.5028076171876
149,vanilla,real,val_loss,920.5928955078124
150,vanilla,real,val_loss,918.4692993164062
151,vanilla,real,val_loss,919.3070678710938
152,vanilla,real,val_loss,920.3245849609376
153,vanilla,real,val_loss,918.0899658203124
154,vanilla,real,val_loss,918.16552734375
155,vanilla,real,val_loss,918.2444458007812
156,vanilla,real,val_loss,917.76123046875
157,vanilla,real,val_loss,917.8683471679688
158,vanilla,real,val_loss,917.3450927734376
159,vanilla,real,val_loss,917.680419921875
160,vanilla,real,val_loss,917.8855590820312
161,vanilla,real,val_loss,916.6846313476562
162,vanilla,real,val_loss,917.52001953125
163,vanilla,real,val_loss,916.3820190429688
164,vanilla,real,val_loss,917.0377807617188
165,vanilla,real,val_loss,916.8467407226562
166,vanilla,real,val_loss,918.095947265625
167,vanilla,real,val_loss,916.4557495117188
168,vanilla,real,val_loss,916.6453247070312
169,vanilla,real,val_loss,917.846435546875
170,vanilla,real,val_loss,915.807373046875
171,vanilla,real,val_loss,916.6780395507812
172,vanilla,real,val_loss,915.72705078125
173,vanilla,real,val_loss,916.571533203125
174,vanilla,real,val_loss,915.6278076171876
175,vanilla,real,val_loss,917.6064453125
176,vanilla,real,val_loss,920.3914184570312
177,vanilla,real,val_loss,916.0831298828124
178,vanilla,real,val_loss,915.9187622070312
179,vanilla,real,val_loss,916.4618530273438
0,mmd,real,val_loss,3643.92724609375
1,mmd,real,val_loss,3111.855712890625
2,mmd,real,val_loss,2930.556640625
3,mmd,real,val_loss,2838.171142578125
4,mmd,real,val_loss,2890.1025390625
5,mmd,real,val_loss,2856.462158203125
6,mmd,real,val_loss,2839.7900390625
7,mmd,real,val_loss,2820.3203125
8,mmd,real,val_loss,2663.718017578125
9,mmd,real,val_loss,2710.75390625
10,mmd,real,val_loss,2711.43017578125
11,mmd,real,val_loss,2675.871337890625
12,mmd,real,val_loss,2690.783203125
13,mmd,real,val_loss,2699.102294921875
14,mmd,real,val_loss,2623.440185546875
15,mmd,real,val_loss,2687.957275390625
16,mmd,real,val_loss,2714.193603515625
17,mmd,real,val_loss,2636.753662109375
18,mmd,real,val_loss,2619.51806640625
19,mmd,real,val_loss,2656.297607421875
20,mmd,real,val_loss,2700.12646484375
21,mmd,real,val_loss,2570.715576171875
22,mmd,real,val_loss,2598.546142578125
23,mmd,real,val_loss,2607.753662109375
24,mmd,real,val_loss,2570.6640625
25,mmd,real,val_loss,2551.751708984375
26,mmd,real,val_loss,2551.6728515625
27,mmd,real,val_loss,2577.910400390625
28,mmd,real,val_loss,2570.1552734375
29,mmd,real,val_loss,2514.112060546875
0,beta,shuffled,val_loss,3113.607421875
1,beta,shuffled,val_loss,2232.430908203125
2,beta,shuffled,val_loss,2172.0986328125
3,beta,shuffled,val_loss,2150.3662109375
4,beta,shuffled,val_loss,2136.311279296875
5,beta,shuffled,val_loss,2123.7041015625
6,beta,shuffled,val_loss,2113.792236328125
7,beta,shuffled,val_loss,2105.122314453125
8,beta,shuffled,val_loss,2097.34814453125
9,beta,shuffled,val_loss,2091.126220703125
10,beta,shuffled,val_loss,2086.50341796875
11,beta,shuffled,val_loss,2082.122314453125
12,beta,shuffled,val_loss,2078.822265625
13,beta,shuffled,val_loss,2075.760009765625
14,beta,shuffled,val_loss,2073.147705078125
15,beta,shuffled,val_loss,2071.01416015625
16,beta,shuffled,val_loss,2069.260986328125
17,beta,shuffled,val_loss,2067.69970703125
18,beta,shuffled,val_loss,2066.544189453125
19,beta,shuffled,val_loss,2065.68359375
20,beta,shuffled,val_loss,2065.08251953125
21,beta,shuffled,val_loss,2064.7255859375
22,beta,shuffled,val_loss,2064.426513671875
23,beta,shuffled,val_loss,2064.247802734375
24,beta,shuffled,val_loss,2064.14013671875
25,beta,shuffled,val_loss,2064.053955078125
26,beta,shuffled,val_loss,2063.96240234375
27,beta,shuffled,val_loss,2063.998779296875
28,beta,shuffled,val_loss,2064.001708984375
29,beta,shuffled,val_loss,2064.0224609375
30,beta,shuffled,val_loss,2063.979248046875
31,beta,shuffled,val_loss,2063.992431640625
32,beta,shuffled,val_loss,2064.02294921875
33,beta,shuffled,val_loss,2064.02587890625
34,beta,shuffled,val_loss,2064.03564453125
35,beta,shuffled,val_loss,2063.98486328125
36,beta,shuffled,val_loss,2063.966796875
37,beta,shuffled,val_loss,2063.978759765625
38,beta,shuffled,val_loss,2064.061767578125
39,beta,shuffled,val_loss,2063.97998046875
40,beta,shuffled,val_loss,2064.037841796875
41,beta,shuffled,val_loss,2063.965576171875
42,beta,shuffled,val_loss,2064.02294921875
43,beta,shuffled,val_loss,2064.020751953125
44,beta,shuffled,val_loss,2063.979736328125
45,beta,shuffled,val_loss,2064.061279296875
46,beta,shuffled,val_loss,2063.979248046875
47,beta,shuffled,val_loss,2063.992431640625
48,beta,shuffled,val_loss,2063.96923828125
49,beta,shuffled,val_loss,2063.98486328125
50,beta,shuffled,val_loss,2063.966796875
51,beta,shuffled,val_loss,2063.985107421875
52,beta,shuffled,val_loss,2063.9814453125
53,beta,shuffled,val_loss,2063.96826171875
54,beta,shuffled,val_loss,2064.02685546875
55,beta,shuffled,val_loss,2063.975341796875
56,beta,shuffled,val_loss,2064.011474609375
57,beta,shuffled,val_loss,2063.966552734375
58,beta,shuffled,val_loss,2063.999267578125
59,beta,shuffled,val_loss,2063.989501953125
60,beta,shuffled,val_loss,2063.975341796875
61,beta,shuffled,val_loss,2063.93505859375
62,beta,shuffled,val_loss,2063.991455078125
63,beta,shuffled,val_loss,2063.965576171875
64,beta,shuffled,val_loss,2063.975830078125
65,beta,shuffled,val_loss,2063.976806640625
66,beta,shuffled,val_loss,2063.92333984375
67,beta,shuffled,val_loss,2063.958740234375
68,beta,shuffled,val_loss,2063.982177734375
69,beta,shuffled,val_loss,2063.990966796875
70,beta,shuffled,val_loss,2063.9150390625
71,beta,shuffled,val_loss,2063.98876953125
72,beta,shuffled,val_loss,2063.9267578125
73,beta,shuffled,val_loss,2063.943603515625
74,beta,shuffled,val_loss,2063.97021484375
75,beta,shuffled,val_loss,2063.93701171875
76,beta,shuffled,val_loss,2063.958984375
77,beta,shuffled,val_loss,2063.947021484375
78,beta,shuffled,val_loss,2063.955810546875
79,beta,shuffled,val_loss,2063.9814453125
80,beta,shuffled,val_loss,2063.983642578125
81,beta,shuffled,val_loss,2064.01416015625
82,beta,shuffled,val_loss,2063.944580078125
83,beta,shuffled,val_loss,2063.921142578125
84,beta,shuffled,val_loss,2063.961181640625
85,beta,shuffled,val_loss,2063.927001953125
86,beta,shuffled,val_loss,2063.95751953125
87,beta,shuffled,val_loss,2063.975830078125
88,beta,shuffled,val_loss,2063.941162109375
89,beta,shuffled,val_loss,2063.97900390625
90,beta,shuffled,val_loss,2063.961181640625
91,beta,shuffled,val_loss,2063.943359375
92,beta,shuffled,val_loss,2063.96630859375
93,beta,shuffled,val_loss,2063.96435546875
94,beta,shuffled,val_loss,2063.928955078125
95,beta,shuffled,val_loss,2063.946044921875
96,beta,shuffled,val_loss,2063.962890625
97,beta,shuffled,val_loss,2063.947265625
98,beta,shuffled,val_loss,2063.9443359375
99,beta,shuffled,val_loss,2063.955810546875
100,beta,shuffled,val_loss,2063.958740234375
101,beta,shuffled,val_loss,2063.947021484375
102,beta,shuffled,val_loss,2063.923828125
103,beta,shuffled,val_loss,2063.933349609375
104,beta,shuffled,val_loss,2063.9482421875
105,beta,shuffled,val_loss,2063.925048828125
106,beta,shuffled,val_loss,2063.93505859375
107,beta,shuffled,val_loss,2063.9375
108,beta,shuffled,val_loss,2063.892822265625
109,beta,shuffled,val_loss,2063.945556640625
110,beta,shuffled,val_loss,2063.974365234375
111,beta,shuffled,val_loss,2063.904541015625
112,beta,shuffled,val_loss,2063.875244140625
113,beta,shuffled,val_loss,2063.92578125
114,beta,shuffled,val_loss,2063.91943359375
115,beta,shuffled,val_loss,2063.89697265625
116,beta,shuffled,val_loss,2063.94091796875
117,beta,shuffled,val_loss,2063.9599609375
118,beta,shuffled,val_loss,2063.929443359375
119,beta,shuffled,val_loss,2063.9482421875
120,beta,shuffled,val_loss,2063.9384765625
121,beta,shuffled,val_loss,2063.958251953125
122,beta,shuffled,val_loss,2063.91015625
123,beta,shuffled,val_loss,2063.928955078125
124,beta,shuffled,val_loss,2063.91455078125
125,beta,shuffled,val_loss,2063.93310546875
126,beta,shuffled,val_loss,2063.92626953125
127,beta,shuffled,val_loss,2063.909423828125
128,beta,shuffled,val_loss,2063.89794921875
129,beta,shuffled,val_loss,2063.921142578125
130,beta,shuffled,val_loss,2063.953857421875
131,beta,shuffled,val_loss,2063.88623046875
132,beta,shuffled,val_loss,2063.901611328125
133,beta,shuffled,val_loss,2063.954345703125
134,beta,shuffled,val_loss,2063.91552734375
135,beta,shuffled,val_loss,2063.92236328125
136,beta,shuffled,val_loss,2063.94873046875
137,beta,shuffled,val_loss,2063.9423828125
138,beta,shuffled,val_loss,2063.906982421875
139,beta,shuffled,val_loss,2063.84765625
140,beta,shuffled,val_loss,2063.910888671875
141,beta,shuffled,val_loss,2063.916015625
142,beta,shuffled,val_loss,2063.924560546875
143,beta,shuffled,val_loss,2063.921142578125
144,beta,shuffled,val_loss,2063.93701171875
145,beta,shuffled,val_loss,2063.884521484375
146,beta,shuffled,val_loss,2063.922607421875
147,beta,shuffled,val_loss,2063.911376953125
148,beta,shuffled,val_loss,2063.93701171875
149,beta,shuffled,val_loss,2063.949951171875
150,beta,shuffled,val_loss,2063.92822265625
151,beta,shuffled,val_loss,2063.91455078125
152,beta,shuffled,val_loss,2063.896240234375
153,beta,shuffled,val_loss,2063.908447265625
154,beta,shuffled,val_loss,2063.91455078125
